,Accession,Gene Symbol,Palbociclib,Panobinostat,Raltitrexed,Methotrexate,Vemurafenib,Fimepinostat,Olaparib,Bafetinib,SCIO-469,OTS964,SL-327,Abemaciclib,CCT137690,Belumosudil,Parthenolide
882,Q15291,RBBP5,0.0,0.0,0.0,0.0,0.034339653741711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03465735278152488,0.0
883,Q7L266,ASRGL1,0.0,0.0,0.04842399054697054,0.0,0.046217673016507296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,Q96GX9,APIP,0.0,0.016158933377929723,0.023081749723772915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,Q8NCW5,NAXE,0.0,0.0,0.043396447087736406,0.0,0.0,0.0,0.0,0.0,0.02681577711017616,0.0,0.0,0.0,0.0,0.0,0.0
886,P26358,DNMT1,0.0,0.0,0.0,0.0,0.020074289858450174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015704445114519433,0.0
887,P62753,RPS6,0.0,0.0,0.0,0.00454186642862459,0.0,0.07285657766056167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,Q9UBW8,COPS7A,0.0,0.0,0.000350145659879314,0.0,0.014459563825377164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,P05165,PCCA,0.0,0.0,0.07502898260560538,0.0,0.0,0.0,0.0,0.0,0.04189007249169072,0.0,0.0,0.0,0.0,0.0,0.0
890,P05388,RPLP0,0.02008942801469795,0.0,0.0,0.0,0.0,0.0821830805601102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,O94888,UBXN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028214106341802752,0.0,0.0,0.0,0.0,0.01982233349494234
892,P49903,SEPHS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02982940189035745,0.0,0.0,0.0,0.0,0.0035447369901317506
893,P62140,PPP1CB,0.0,0.0,0.024436051415403164,0.0,0.0,0.0,0.0,0.0,0.002834557937636541,0.0,0.0,0.0,0.0,0.0,0.0
894,Q15019,SEPTIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017061268559537457,0.0,0.0,0.0,0.0,0.03007206953332519,0.0
895,P15927,RPA2,0.0,0.0037914903086870323,0.0,0.0,0.0,0.0,0.0,0.0,0.020092147683577075,0.0,0.0,0.0,0.0,0.0,0.0
896,Q04323,UBXN1,0.0,0.0,0.026767933190056128,0.0,0.0407713255414736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,P20042,EIF2S2,0.0,0.0,0.0,0.0,0.0,0.011632981416942367,0.0,0.0,0.0,0.0,0.02289443876878987,0.0,0.0,0.0,0.0
898,Q15018,ABRAXAS2,0.0,0.0,0.031024069249369703,0.022743954329540985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,O00273,DFFA,0.0,0.0,0.025006574237208243,0.0,0.0,0.0,0.0,0.0,1.3656061671890596e-05,0.0,0.0,0.0,0.0,0.0,0.0
900,P12829,MYL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009933123131910967,0.0,0.0,0.11416092509715745
901,O43252,PAPSS1,0.0,0.0,0.0,0.0,0.04988158774727311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01597760543032241,0.0
902,Q9Y697,NFS1,0.0031255986696766026,0.0,0.0,0.0407530067524008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,Q16181,SEPTIN7,0.0,0.0,0.0,0.015539049142469234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012445640961012808,0.0,0.0,0.0
904,P41227,NAA10,0.0,0.0,0.1862630778307956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08903215334756062,0.0
905,Q7L2H7,EIF3M,0.14394890403770463,0.0,0.0,0.05952266070860806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,P61026,RAB10,0.0,0.0,0.01168863747369047,0.0,0.0,0.0,0.0018575175378368683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,O60884,DNAJA2,0.0,0.0,0.0,0.1111078503331234,0.0,0.08889163756199908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,P21399,ACO1,0.0,0.0,0.0,0.0,0.008758032755100682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03712308635453923,0.0,0.0
909,O94776,MTA2,0.0,0.0,0.0,0.0,0.0255360190223258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018955195993661356,0.0
910,Q9UEY8,ADD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003684863560963651,0.0,0.01177783420429599,0.0,0.0,0.0
911,Q13685,AAMP,0.0,0.04836381620260169,0.0,0.0,0.0,0.0,0.014021534163365476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,P07686,HEXB,0.0,0.004148586410656137,0.0033532555585108204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,P00492,HPRT1,0.0,0.0,0.062200294459467655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03322834483485002,0.0,0.0,0.0,0.0
914,O43396,TXNL1,0.0,0.0,0.0,0.020114328775841732,0.0,0.01500690186303598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,P51812,RPS6KA3,0.0,0.0,0.0,0.0,0.026108366516310596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033500004948208206,0.0
916,O43491,EPB41L2,0.0,0.0,0.0,0.2386633566147659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017277891698087206,0.0
917,Q9H9Q2,COPS7B,0.0,0.0,0.0,0.0068716935192784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014825857207540562,0.0,0.0
918,P36873,PPP1CC,0.0,0.0,0.007884169117436612,0.0,0.014364742068364689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,P54105,CLNS1A,0.0,0.03121354596175119,0.031045717242741303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,O60361,NME2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4061008270227697,0.0,0.0,0.0,0.0,0.02274626244106769
921,Q6P1N9,TATDN1,0.0,0.03218409038810015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007013436461708579,0.0,0.0,0.0,0.0
922,P18124,RPL7,0.0,0.0,0.0,0.0,0.0,0.041811857453231474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024849322003314963,0.0
923,Q9Y6E0,STK24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12112442094982953,0.041548556102653664,0.0
924,Q92636,NSMAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013285305015703776,0.0,0.001283253291331915,0.0,0.0,0.0
925,Q9Y450,HBS1L,0.0,0.0,0.0,0.12786224820360664,0.0,0.0,0.0,0.0,0.0,0.0,0.016220183394119805,0.0,0.0,0.0,0.0
926,O43615,TIMM44,0.0,0.02082725069402065,0.007487481747332665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,Q8NBT2,SPC24,0.0,0.011702021533827735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02851465502087805,0.0
928,Q9P287,BCCIP,0.006994534710938699,0.0,0.0,0.004146034337174424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,Q12874,SF3A3,0.065800448355037,0.0,0.0,0.026349455545187226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,Q96G46,DUS3L,0.0,0.0,0.0,0.0,0.06777913243004258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045353989567529826,0.0
931,O75376,NCOR1,0.0,0.0,0.00759993691069385,0.0,0.024856313411914785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,P62820,RAB1A,0.0,0.007173033252623508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013965714302667225,0.0,0.0,0.0
933,P36969,GPX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050974247319977135,0.0,0.0,0.04458270344027574,0.0,0.0
934,P28070,PSMB4,0.0,0.0,0.0,0.0,0.010980431529983216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002694635057851949,0.0,0.0
935,Q15750,TAB1,0.0,0.041825356036301865,0.0,0.0,0.0,0.0,0.0,0.028527648383369873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,Q8TDQ7,GNPDA2,0.0,0.0,0.004633234099451605,0.0,0.01746844279452134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,Q9UL63,MKLN1,0.00914108517688229,0.0,0.0,0.020364425141435567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,Q9BYB4,GNB1L,0.0,0.0,0.027195224408967697,0.0,0.016585217816615212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,O75116,ROCK2,0.0,0.0,0.0,0.1472230412626854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04925421672018324,0.0
940,Q8TAT6,NPLOC4,0.0,0.0,0.0018656663024266985,0.0,0.0,0.0,0.0,0.0,0.0021003344964598426,0.0,0.0,0.0,0.0,0.0,0.0
941,Q15942,ZYX,0.0,0.0847737546034955,0.027889112292149493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,Q9ULR3,PPM1H,0.0,0.0,0.0488617606566806,0.0,0.0,0.0,0.0,0.0,0.0028824074969852065,0.0,0.0,0.0,0.0,0.0,0.0
943,Q92538,GBF1,0.0,0.0,0.0,0.12060692867012372,0.029790970496835687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,P24534,EEF1B2,0.037389072364354424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009539466435136375,0.0,0.0
945,P57721,PCBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.002836826771891343,0.0,0.0,0.0783576686904354,0.0,0.0,0.0,0.0,0.0
946,Q9UJ70,NAGK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05996646993558347,0.0015915928486287551,0.0,0.0,0.0,0.0
947,Q9BRF8,CPPED1,0.0,0.0,0.0,0.0,0.0,0.0,0.032439940091678394,0.0,0.031172215539029748,0.0,0.0,0.0,0.0,0.0,0.0
948,Q53HC9,EIPR1,0.0,0.02685448625177902,0.0,0.0,0.0,0.0,0.0,0.0,0.03377051712746912,0.0,0.0,0.0,0.0,0.0,0.0
949,P07741,APRT,0.0,0.0,0.0006048274802024946,0.0,0.0,0.0,0.0,0.0,0.0,0.02141092129630751,0.0,0.0,0.0,0.0,0.0
950,Q9H5N1,RABEP2,0.0,0.0,0.004898003476853749,0.0,0.023373116098227523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,O43768,ENSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031094928039108145,0.0,0.0,0.0,0.0,0.0,0.0,0.013484583899126096
952,O00170,AIP,0.00590124403906917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018954777522041867,0.0
953,O14737,PDCD5,0.0,0.0,0.0,0.0,0.0,0.0,0.013273792822138041,0.028446354467259533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,Q9H0K6,PUS7L,0.0,0.0,0.006190094421452122,0.0,0.0,0.0024207689302492273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,Q9Y303,AMDHD2,0.0,0.020484618889229513,0.0,0.0,0.0,0.0,0.00973831409927868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,Q99829,CPNE1,0.0,0.0,0.07464120310349032,0.0,0.0,0.0,0.0,0.0,0.0636401335363383,0.0,0.0,0.0,0.0,0.0,0.0
957,Q9Y285,FARSA,0.020511022228060363,0.0,0.0,0.0895697242877489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,Q14151,SAFB2,0.0,0.013484062377896127,0.0003643164490081401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,Q9NW08,POLR3B,0.0,0.0,0.0,0.03629345569940403,0.011500862060567286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,P51398,DAP3,0.0,0.0,0.0,0.0,0.005093137956750541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05204219140574376,0.0
961,O75663,TIPRL,0.0,0.0,0.0,0.0,0.0,0.0,0.008707057807975524,0.0,0.0,0.027610075912335483,0.0,0.0,0.0,0.0,0.0
962,Q07960,ARHGAP1,0.0,0.042378101045941835,0.020387687344067616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,Q9Y281,CFL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006968571134455797,0.0,0.002561446862339282
964,Q96QK1,VPS35,0.0,0.0,0.0,0.030880374704240127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03016959611110001,0.0
965,Q9HA64,FN3KRP,0.0,0.07417285567427957,0.0,0.0,0.07212167582041341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,Q04828,AKR1C1,0.0,0.0,0.0,0.027202609130084793,0.031460874125868205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,O75391,SPAG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026208696787611233,0.0,0.0,0.0,0.04902705685546853
968,Q9GZZ1,NAA50,0.046458477661910955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551409902939608,0.0
969,Q8IVD9,NUDCD3,0.0,0.041648097223064305,0.008284796548432734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,Q16698,DECR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004780166607751829,0.0,0.13694133512095424,0.0,0.0,0.0,0.0
971,Q676U5,ATG16L1,0.0,0.0,0.009260682135921301,0.0,0.0,0.0,0.0,0.0,0.013001104250391818,0.0,0.0,0.0,0.0,0.0,0.0
972,P23284,PPIB,0.0,0.0,0.0,0.02830371165104407,0.0,0.0030315801290528056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,Q02218,OGDH,0.0,0.3271748824599946,0.0,0.02474464010341151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,O95376,ARIH2,0.0,0.0,0.0,0.03440935990086235,0.0,0.01184442749536425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,Q8NBF2,NHLRC2,0.016028896972065016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547957009590235,0.0
976,P04183,TK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003686652341407807,0.0,0.0,0.0,0.014344287156575493,0.0,0.0
977,P30040,ERP29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01252168442577189,0.0,0.0,0.0,0.0,0.008694839444596715
978,Q08209,PPP3CA,0.0,0.0,0.00423551697526792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002992113896638452,0.0,0.0,0.0,0.0
979,O95816,BAG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07759909973300384,0.08001793197029053,0.0,0.0,0.0
980,Q9UHL4,DPP7,0.0,0.001831403990976312,0.0,0.0,0.0,0.0,0.0,0.0,0.08612159287731092,0.0,0.0,0.0,0.0,0.0,0.0
981,Q7Z5L9,IRF2BP2,0.0,0.04143724038806926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02350026892348452,0.0,0.0,0.0
982,Q9NZB2,FAM120A,0.0,0.0,0.005267176533419779,0.0244370655573371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,P31937,HIBADH,0.0,0.027593009418497867,0.02494982643398887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,Q9BRP8,PYM1,0.0,0.0,0.0,0.08230110140759053,0.0,0.0,0.0,0.0,0.0,0.0,0.006647507522254677,0.0,0.0,0.0,0.0
985,O75822,EIF3J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021229409761938454,0.0,0.029457139666261813,0.0
986,Q9NVX2,NLE1,0.0,0.0,0.03816197315850084,0.0,0.0,0.0,0.0,0.0,0.02044452864266754,0.0,0.0,0.0,0.0,0.0,0.0
987,P49005,POLD2,0.0,0.00029066575697917103,0.0,0.0481448155494535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,Q09161,NCBP1,0.019435060329881005,0.0,0.0,0.0,0.0,0.0,0.02637569256377197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,Q99757,TXN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022919728641987797,0.0,0.0,0.0,0.0,0.06425925791904667
990,Q9BV19,C1orf50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013163562799225481,0.0,0.0,0.044365161951881504
991,Q9BV44,THUMPD3,0.0,0.0,0.03398319469255023,0.0,0.0,0.0,0.0,0.0,0.03002591048712043,0.0,0.0,0.0,0.0,0.0,0.0
992,O76071,CIAO1,0.0,0.011858290809456117,0.008192545601819569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,P49137,MAPKAPK2,0.0,0.0,0.0,0.0,0.07424564080009236,0.0,0.0,0.013452951046487471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,Q5T6V5,C9orf64,0.0,0.162983526948695,0.01114077223287775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,Q96I51,RCC1L,0.0,0.02744671611975955,0.0,0.0,0.0,0.0,0.0,0.0,0.07992071064848155,0.0,0.0,0.0,0.0,0.0,0.0
996,O75368,SH3BGRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03057713925723988,0.0,0.0,0.05801156960496538,0.0,0.0,0.0
997,Q07021,C1QBP,0.0,0.0,0.0,0.0,0.0,0.0,0.09920050246942656,0.0,0.0,0.11421032886113926,0.0,0.0,0.0,0.0,0.0
998,Q16740,CLPP,0.019698221460393114,0.0,0.009338037724957476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,O00148,DDX39A,0.0,0.0,0.0,0.03980234417323494,0.0,0.0,0.0,0.0,0.0,0.0,0.016011656118565608,0.0,0.0,0.0,0.0
1000,Q00534,CDK6,0.2902477935947565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010480336007402738,0.0,0.0,0.0,0.0
1001,O15027,SEC16A,0.0,0.0,0.0,0.0,0.07863066955661935,0.0,0.0,0.0,0.0,0.0,0.0,0.0987794837910072,0.0,0.0,0.0
1002,Q96C19,EFHD2,0.0,0.0,0.0,0.0,0.0,0.0,0.021956200976863394,0.015276058291749536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,Q9NR50,EIF2B3,0.04242898103677621,0.0,0.0,0.08502822603461829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,Q08211,DHX9,0.0,0.0,0.0,0.0,0.002419853581147824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007113696425350813,0.0
1005,Q9H2C0,GAN,0.0,0.0,0.001607326697739388,0.0,0.0,0.0,0.0,0.0,0.01166907401615597,0.0,0.0,0.0,0.0,0.0,0.0
1006,Q6PJG6,BRAT1,0.0,0.0826010429315718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06215235332209179,0.0
1007,Q9Y5K5,UCHL5,0.050169778795188906,0.0,0.0,0.09617029351837626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,Q15813,TBCE,0.02381800305581019,0.0,0.0,0.02649318280333104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,Q12765,SCRN1,0.0,0.0,0.0,0.0014805950985205558,0.021395844799409737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,Q02878,RPL6,0.0,0.0,0.0,0.0,0.0,0.00968870978454589,0.0,0.0,0.0,0.0,0.0,0.0022546913566178634,0.0,0.0,0.0
1011,P00813,ADA,0.0,0.0,0.06558405792279419,0.0,0.03792063043241846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,Q9BY44,EIF2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011138942284015125,0.0,0.0,0.05341030307807919
1013,Q96GD0,PDXP,0.0,0.0027100546924402336,0.0,0.0,0.0,0.0,0.0,0.0,0.010386026137881421,0.0,0.0,0.0,0.0,0.0,0.0
1014,P15880,RPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01300365935221344,0.0,0.0,0.03334703908729388,0.0
1015,P62263,RPS14,0.0,0.016657929076648773,0.0,0.0,0.03748764348678004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,Q96C23,GALM,0.0,0.015910291909416382,0.0,0.0,0.0,0.0,0.0,0.0,0.04473005122729312,0.0,0.0,0.0,0.0,0.0,0.0
1017,P55212,CASP6,0.0,0.026343082860285617,0.0,0.0,0.0,0.0,0.0,0.0,0.0011481194907217458,0.0,0.0,0.0,0.0,0.0,0.0
1018,O94788,ALDH1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018641309387864513,0.02003299468192607,0.0,0.0,0.0,0.0
1019,P62906,RPL10A,0.0,0.0,0.0,0.06911887439819125,0.0,0.05648315126336106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,P42126,ECI1,0.0,0.0,0.0,0.0,0.0,0.0,0.08201869641868426,0.0,0.0,0.05783693056932604,0.0,0.0,0.0,0.0,0.0
1021,P62316,SNRPD2,0.0,0.0,0.0,0.0,0.0,0.008043553017198052,0.0,0.0,0.0,0.0,0.04282822111044838,0.0,0.0,0.0,0.0
1022,Q9BS26,ERP44,0.0,0.0,0.05882345952904795,0.0,0.0,0.0,0.0,0.0,0.01702936310339553,0.0,0.0,0.0,0.0,0.0,0.0
1023,Q15056,EIF4H,0.0,0.011256798308986772,0.0,0.0,0.030877835047427568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,O95347,SMC2,0.0,0.004664287858959788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027710818146875614,0.0
1025,Q9NZ63,C9orf78,0.0,0.0,0.0,0.023597692249076697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02650901359356277
1026,Q9BZE2,PUS3,0.0,0.0,0.024679208617880744,0.0,0.0,0.0061243046792932646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,Q5JTZ9,AARS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046345526414761,0.0,0.0,0.0065659880233082165
1028,Q9NPF4,OSGEP,0.0,0.004393489494374452,0.03451831625508655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,Q9Y3I0,RTCB,0.0,0.0,0.0,0.0,0.009878178374460818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01766501820086304,0.0
1030,Q14145,KEAP1,0.003433925993184598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057875116315168756,0.0
1031,Q08AM6,VAC14,0.0015094170752104619,0.0,0.0,0.0,0.0,0.03305403289843712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,P25787,PSMA2,0.0,0.052289047260948004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014288581808678858,0.0
1033,Q9UBP6,METTL1,0.0,0.0767046783621252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194330252569698,0.0
1034,P37198,NUP62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032126779490782895,0.0,0.0,0.030419218878093856
1035,Q9BUI4,POLR3C,0.0,0.0,0.0,0.007358201463638419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01660022380193128,0.0
1036,Q04760,GLO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04574901144101448,0.0,0.0,0.0,0.0,0.027084676186304498
1037,Q9NTZ6,RBM12,0.0,0.0,0.0,0.0,0.012919421926522082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057712607977321626,0.0
1038,Q96HC4,PDLIM5,0.0,0.0,0.03186866051854245,0.0,0.061400544664143186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,Q9UHQ1,NARF,0.0,0.0,0.0,0.018114621599730388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006795317668766211,0.0,0.0
1040,Q96BW5,PTER,0.0,0.0,0.06702573192317438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007416511405006995,0.0,0.0,0.0,0.0
1041,Q9H479,FN3K,0.0,0.0,0.03333837876324638,0.0,0.014415080836748188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,Q9UH65,SWAP70,0.0,0.0,0.04303118465594055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006563613118791176,0.0,0.0,0.0
1043,Q86V81,ALYREF,0.0,0.0,0.011481127573821845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031533467778102897,0.0,0.0,0.0
1044,O43390,HNRNPR,0.0,0.0,0.0,0.004198929878735384,0.0,0.0,0.0,0.03181096323788303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,O43488,AKR7A2,0.0,0.0,0.011868995660141496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058116956390008075,0.0
1046,Q13033,STRN3,0.0,0.005399703276192536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009020303458076787,0.0,0.0,0.0
