,Accession,Gene Symbol,Palbociclib,Panobinostat,Raltitrexed,Methotrexate,Vemurafenib,Fimepinostat,Olaparib,Bafetinib,SCIO-469,OTS964,SL-327,Abemaciclib,CCT137690,Belumosudil,Staurosporine
34,P49368,CCT3,0.0,0.0,0.011183241827794989,0.0,0.0,0.010721770307635057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002922051515027976,0.0
35,P34932,HSPA4,0.0,0.04216175386426506,0.0,0.0,0.015056022296528707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,P0DMV9,HSPA1B,0.0,0.020187323046303503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015061670312922246,0.0
37,P55072,VCP,0.018092386154727764,0.0,0.0,0.0,0.0,0.0048443078845033846,0.0,0.013859032007138564,0.0,0.007230482536224214,0.0,0.0,0.0026523602386568645,0.0,0.028120593620844944
38,P00558,PGK1,0.0,0.0,0.0,0.0,0.0,0.016041691166389763,0.0,0.0,0.0,0.0,0.0,0.001658404529424274,0.016692029335654168,0.07503750493458979,0.03996004583427283
39,P27816,MAP4,0.0,0.020904149436419432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01599664312505304,0.00402325649540085,0.0,0.0,0.0
40,P29401,TKT,0.005890840045489962,0.0,0.0,0.0,0.019308696604275505,0.030923942045282912,0.0,0.0,0.03760002363432459,0.0,0.0,0.0,0.0,0.0,0.04305134868346873
41,Q14315,FLNC,0.0,0.0,0.0,0.0,0.0,0.0,0.02136027221327911,0.0,0.0,0.06770160136743547,0.0,0.0,0.004892753814831274,0.0034114845722132154,0.0
42,Q14204,DYNC1H1,0.0,0.004631965496298962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,P50395,GDI2,0.012455452502309727,0.0,0.0,0.0,0.0,0.0,0.0,0.017784934194579594,0.0,0.021565034892610066,0.0,0.0,0.0,0.0,0.029711247898772167
44,P31948,STIP1,0.0,0.03954868690410877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013951867722062635,0.0
45,P49321,NASP,0.0,0.0,0.0,0.0,0.0054931029351502556,0.0,0.0,0.016688912991317778,0.013995903019298522,0.01119581005616755,0.0,0.0,0.019251001537927564,0.0,0.05259145536822021
46,P50990,CCT8,0.002805384471392319,0.0,0.0,0.0,0.0,0.027027463347171342,0.0,0.0,0.0,0.0,0.0,0.008624776910265988,0.0,0.008106309191398044,0.0
47,P46940,IQGAP1,0.0,0.02214171945863486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007106687179039783,0.0
48,Q13263,TRIM28,0.0,0.011639177496086787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656695047101658,0.0
49,O00410,IPO5,9.434199187906452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.027863607621720063,0.0,0.0378383460686061,0.0,0.0,0.0,0.0,0.0036516297594458014
50,P68104,EEF1A1,0.0,0.0,0.0,0.0,0.020997868681458965,0.0,0.0,0.0,0.02129015161366911,0.0,0.0,0.0,0.0,0.012557470456886403,0.0
51,P15311,EZR,0.010942592379484726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012776852332848799,0.0026620839667589784,0.014937195867189963,0.005227492961499521,0.014167687881548477,0.034100288079152566
52,Q16658,FSCN1,0.0076775842489604194,0.0,0.0,0.0,0.025555808568953557,0.0056942057547091085,0.0,0.00021183159958869206,0.03002866594049093,0.0,0.0,0.0,0.010516611984830362,0.0073015527402622155,0.038557848271677
53,Q9UM54,MYO6,0.0,0.0050631830659869665,0.0,0.0,0.05952185046763663,0.0,0.0,0.0,0.019454190506587893,0.0,0.0,0.0,0.0,0.0,0.0
54,P12814,ACTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03357675445318754,0.0,0.030960545143558085,0.0,0.0,0.0,0.0,0.004408617506046376
55,P17987,TCP1,0.0,0.0,0.0,0.0,0.004220829962987556,0.004843688539648062,0.0,0.0,0.013339826061391977,0.0,0.0,0.0,0.0,0.017994708458836366,0.0032611043646320345
56,P33176,KIF5B,0.0,0.008074547712991747,0.0,0.03967585229813907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Q16531,DDB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028775294225160154,0.003743962997617604,0.028775294225160137,0.0,0.0,0.0,0.0,0.009712066672605397
58,P06744,GPI,0.021050868397387488,0.0,0.0,0.0,0.0,0.03925351195499714,0.0,0.0,0.0,0.0,0.0,0.009489496902896608,0.0,0.02336582003877915,0.01137272209928969
59,Q86VP6,CAND1,0.0,0.0,0.0070984062083108215,0.0,0.02229340003657244,0.0,0.0,0.015194993828261612,0.026785041367109255,0.0006102190894189535,0.0,0.0,0.0,0.0,0.04102138974483677
60,Q12888,TP53BP1,0.0,0.002306763551147716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259977048154544,0.0,0.0,0.00936901699520292,0.0
61,P27708,CAD,0.0,0.0,0.0,0.0,0.0006601740187649474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016155412787509375,0.048512722354290355,0.0
62,Q92598,HSPH1,0.0,0.02789963242411576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013310685912018796,0.0
63,P13796,LCP1,0.008798644402190277,0.0,0.0,0.0,0.0,0.0,0.0,0.04859547017852924,0.0,0.012103880054060077,0.0,0.0,0.018452682670351717,0.0,0.03671765985243293
64,P14625,HSP90B1,0.0,0.061490554821613155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,P49588,AARS1,0.0,0.0020776161035967397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027103342587301224,0.0,0.0,0.03793179391042884,0.0
66,P22234,PAICS,0.04994418546313316,0.0,0.0,0.0,0.0,0.05770998122740308,0.0,0.004499202784675057,0.0,0.0449982727691281,0.0,0.0,0.02908990372292747,0.024756015810565503,0.06939638048875466
67,P42704,LRPPRC,0.0,0.004905943076736197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05339238762135817,0.0
68,P46821,MAP1B,0.0,0.0,0.02062076932642761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02073459854089764,0.006926849509815914,0.0,0.0,0.006922797437257338
69,P26640,VARS1,0.0,0.004697158945206949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04582384092500772,0.0
70,P30622,CLIP1,0.0,0.0,0.0,0.0,0.0027932307499252905,0.0,0.0,0.031004183353312655,0.0,0.03440896431525072,0.02196115178813778,0.0,0.018376350207433903,0.0,0.04627820310160123
71,P05455,SSB,0.0,0.0,0.0,0.0,0.04582308343123122,0.0,0.0,0.0,0.04582308343123119,0.0,0.0,0.0,0.0,0.0,0.0
72,P41250,GARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.002879732825866623,0.01653823224870959,0.0,0.025533988919901628,0.0,0.0,0.0,0.0,0.0
73,P40227,CCT6A,0.0,0.0,0.0,0.0,0.0,0.0002630873131785347,0.0,0.0,0.0,0.0,0.0,0.002341239441254162,0.0,0.02023929250518027,0.006072741260140345
74,P26639,TARS1,0.003043289652312032,0.0,0.0,0.0,0.0,0.003967879542692865,0.0,0.0,0.0,0.0,0.0,0.03350837976055533,0.0,0.01613699923367564,0.0
75,P30613,PKLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369790154336696,0.003154762414707614,0.012908491581692872,0.0037966187228460797,0.0,0.006188654496992992,0.0,0.032472541038570564
76,P07437,TUBB,0.0,0.0,0.0,0.0,0.0,0.0,0.008117402800803863,0.008012333184979605,0.0,0.0,0.03524707601292555,0.0,0.009650196075308596,0.0,0.0
77,P31939,ATIC,0.0,0.0,0.0,0.0,0.007542301911852548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03718804048937597,0.0
78,P68371,TUBB4B,0.0,0.0,0.0,0.0,0.0,0.0,0.009385166614676452,0.04811534491760479,0.0,0.0,0.029138741028273147,0.0,0.0,0.0,0.0
79,P53396,ACLY,0.006580816479779762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027096601928584617,0.0,0.0,0.004323375045773997,0.0
80,Q5VYK3,ECPAS,0.0,0.031683991952108144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006858189080901168,0.0
81,P04181,OAT,0.016628778879485766,0.0,0.0,0.0,0.009805406802716592,9.842128822587504e-05,0.0,0.0,0.011805374283426909,0.00862690417766097,0.0,0.0,0.0,0.03668605362941737,0.030198866029643258
82,P55786,NPEPPS,0.01689759208003689,0.0,0.0,0.0,0.0,0.025901936985756498,0.0,0.023303199388246477,0.020684455226995566,0.054595592916494955,0.0,0.0,0.0,0.0,0.006491522262178695
83,P23526,AHCY,0.0029506257585725296,0.0,0.0,0.0,0.0,0.019307075441324546,0.0,0.012800706860860914,0.01884051046859843,0.026127517322553633,0.0,0.0,0.0,0.0,0.03180022159414895
84,P11021,HSPA5,0.0,0.0,0.005720386555789105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02775753542375646,0.0
85,Q9P2J5,LARS1,0.0,0.016697365044375138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03880157567728626,0.0
86,Q9C0C2,TNKS1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02947607976539314,0.0,0.052667575166038164,0.04511896860012754,0.0,0.05374471573184576,0.0,0.029388547367201548
87,P29144,TPP2,0.0,0.05543535847902224,0.0,0.0,0.006219294729899355,0.0,0.0,0.0,0.0,0.0,0.054062738449524056,0.0,0.0,0.0,0.0
88,Q06830,PRDX1,0.009520432973864682,0.0,0.0,0.0,0.02523203403738506,0.03040718944757404,0.0,0.0023056369773060605,0.040972752340298624,0.0,0.0,0.0,0.025210156510708827,0.0,0.056526853323649394
89,O15067,PFAS,0.0,0.0,0.0,0.0,0.0034563259528565277,0.0,0.0,0.0,0.0,0.0,0.014420075495196107,0.0,0.0,0.03465784382629432,0.0
90,P35241,RDX,0.00047302342628418844,0.0,0.004678470690229156,0.0,0.004724072568480628,0.0,0.0,0.0,0.0,0.0,0.0,0.011004618257585929,0.008585434823314697,0.03408294027812688,0.056789565884753986
91,P25205,MCM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03319395809667821,0.0,0.0,0.029300541929087265,0.0
92,Q12931,TRAP1,0.025286407562507475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013551957619256217,0.0,0.01780360336667095,0.004425221244559253,0.0,0.01984745934219976
93,Q96AE4,FUBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034552018277317645,0.0,0.0758186243065835,0.029230472662951895,0.016091660823999338,0.0,0.0,0.0
94,Q32MZ4,LRRFIP1,0.0,0.0,0.0,0.0,0.0031230323665549973,0.0,0.0,0.01480824738791307,0.024929988047581265,0.011685215021358063,0.0,0.0,0.0,0.0,0.03126238817596392
95,Q02790,FKBP4,0.0,0.03195940201548151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020022496024488766,0.0
96,P02549,SPTA1,0.012067721167114655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16180444247344142,0.0,0.0242300318349269,0.0,0.0
97,Q9BXJ9,NAA15,0.0,0.06769994024103893,0.07973408583410263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Q13085,ACACA,0.0,0.0,0.0,0.0,0.00044490688553025775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01828827709939078,0.0
99,P13667,PDIA4,0.0,0.003148329541188906,0.010922589073018855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Q9BQE3,TUBA1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0019094043056752646,0.01045219321896749,0.012638788721392645,0.0,0.027196147739008508,0.0,0.025803039894625488,0.0,0.0
101,Q9UBT2,UBA2,0.03270336935961451,0.0,0.0,0.0,0.0,0.0,0.0,0.007860455050254806,0.0,0.03731830560144864,0.0,0.0,0.0,0.010865520497775522,0.01298305956905162
102,P63104,YWHAZ,0.04377812883721287,0.0,0.0,0.0,0.0,0.04357811067168156,0.0,0.0,0.0,0.021125425274472073,0.0,0.0,0.0,0.04401551366715477,0.03433964693483958
103,P41252,IARS1,0.0,0.022909535269109337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02505954763843803,0.0
104,P18669,PGAM1,0.009038540587137718,0.0,0.0,0.0,0.0,0.003000394547215181,0.0,0.042430402909389694,0.008150655770985291,0.0,0.0,0.0,0.0,0.0,0.07475584208839865
105,P49736,MCM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003319001426813963,0.0,0.0,0.015854557366444054,0.0
106,Q14974,KPNB1,0.0015931926727590067,0.002730934486692317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,P60174,TPI1,0.04950549817043114,0.0,0.0,0.0,0.05798195076035594,0.005181022612808952,0.0,0.0,0.06920947420061915,0.006640967873637722,0.0,0.0,0.0,0.0,0.01626388108752633
108,Q15181,PPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025304610249396557,0.007445890917429598,0.025951310643069853,0.0,0.0,0.0,0.0,0.009120136420565117
109,Q9UPN3,MACF1,0.009176752391061582,0.0,0.0,0.027740899290838342,0.0,0.0,0.0,0.02623105882558765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,P11586,MTHFD1,0.0,0.021838045364088638,0.0,0.0,8.673617379884035e-18,0.0,0.0,0.0,0.009382704819304043,0.0,0.0,0.0,0.0,0.0,0.0
111,P34897,SHMT2,0.014978121208344764,0.0,0.0,0.0,0.0,0.03976663297906642,0.0,0.03409708594990973,0.0,0.004465103061636961,0.0,0.0,0.0,0.0,0.046667464816303295
112,Q13200,PSMD2,0.0,0.03924150298129259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031714801495049795,0.0
113,P50851,LRBA,0.045322036411849904,0.0,0.0,0.00271669719519475,0.0,0.0,0.0,0.0,0.0,0.03065475003167619,0.0,0.0326554445500827,0.0,0.0,0.0
114,Q13885,TUBB2A,0.0,0.0,0.0,0.006661828322731964,0.017597326116531184,0.0,0.0,0.0,0.0,0.0,0.0,0.008539485976205933,0.015187422263512223,0.05657299612075182,0.03391483411011476
115,P07237,P4HB,0.0075431981594538695,0.0,0.0,0.0,0.0016462046126707111,0.0,0.0,0.006973211205816345,0.01121737774429916,0.013082109648910389,0.0,0.0,0.02140260088337826,0.0,0.04382044247774794
116,P40926,MDH2,0.0,0.0,0.0,0.0,0.0,0.04875363965123711,0.0,0.04428821220112534,0.012013939965107969,0.0520496045019749,0.00913523988922307,0.0,0.01598883232414825,0.0,0.0511337442374927
117,Q12906,ILF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198634004389388,0.0,0.0307065842541485,0.0
118,Q99460,PSMD1,0.0,0.018316105926280225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023405190492078766,0.0
119,P55060,CSE1L,0.016382974321730966,0.004358564182204566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010296689787426323,0.0,0.0,0.0,0.0,0.0
120,Q8NFC6,BOD1L1,0.0,0.016935487079395524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014355286374924982,0.01967056493529567,0.0,0.0,0.0,0.0
121,P28838,LAP3,0.0,0.09872732832682399,0.0,0.0,0.0,0.0,0.0,0.019636465802460954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,P40939,HADHA,0.0,0.0,0.0,0.0,0.006796758479294725,0.0,0.0,0.0,0.006520203353850857,0.0,0.01209167276685796,0.0,0.0,0.0,0.0
123,P12268,IMPDH2,0.0,0.0,0.0,0.0,0.015310543757002026,0.0,0.0,0.0,0.0,0.0,0.03698226580007159,0.0,0.0,0.08716529345260374,0.0
124,P78527,PRKDC,0.009561604821991618,0.0,0.0,0.0070315195352127526,0.0,0.0,0.0023440899272847426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,P09972,ALDOC,0.0,0.0,0.0,0.0,0.02375453025230736,0.019665781315668436,0.0,0.0,0.010541934411822367,0.0,0.0011448879996985026,0.0,0.02183232131619975,0.0009779006011453352,0.05060454186125628
126,P49915,GMPS,0.0,0.0,0.0,0.0,0.0,0.0,0.005920810172117239,0.0,0.0,0.0,0.013294568549585752,0.0,0.0,0.0,0.0
127,P07195,LDHB,0.0,0.0,0.0,0.0,0.00022191666841749579,0.0,0.0,0.029227075294546132,0.0007904667901073061,0.0012333698523256248,0.0,0.0,0.0,0.0,0.042470351566693446
128,Q9BVA1,TUBB2B,0.0,0.06439750925876649,0.0,0.0,0.0009564193426626066,0.0,0.0,0.0,0.0,0.0,0.03548109064255832,0.0,0.0,0.0,0.0
129,Q9Y266,NUDC,0.0,0.0,0.0,0.0,0.017791020171432175,0.006322375397181933,0.0,0.0,0.03551206170376754,0.0,0.005350469617284475,0.0,0.008244782224984391,0.0,0.0
130,Q00839,HNRNPU,0.0,0.0,0.0,0.0,0.021832454729956638,0.0,0.0,0.0,0.0,0.0,0.004678036762994563,0.0,0.0,0.06763241401788113,0.0
131,Q15365,PCBP1,0.06687838437233536,0.0,0.0,0.0,0.0171367719204686,0.11606491174757269,0.0,0.0,0.0,0.0,0.07173504712971125,0.0,0.21584493654293366,0.004354675906284468,0.0
132,P68133,ACTA1,0.0,0.0,0.0,0.014659726864007079,0.0,0.0,0.0,0.0,0.0,0.0,0.011152936298376362,0.0,0.012095846069433234,0.0,0.0
133,Q14152,EIF3A,0.0,0.02199770665176149,0.0,0.004372032961162732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,O75533,SF3B1,0.0,0.04781901510356779,0.0,0.0,0.0030262307540344664,0.0,0.0,0.0,0.0,0.0,0.0006074385718887864,0.0,0.0,0.0,0.0
135,Q01518,CAP1,0.01964443949924825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021846932155178973,0.0,0.004824947462880666,0.0,0.0,0.0
136,Q9NPH2,ISYNA1,0.01845073752917186,0.0,0.0,0.0,0.0,0.015413475700857581,0.0,0.008321479486363437,0.0,0.022954988491598043,0.0,0.0,0.0,0.007241713597904986,0.0151419584232585
137,P23381,WARS1,0.014402504211688951,0.0,0.0,0.0,0.0,0.029636070449077664,0.0,0.037540779186529497,0.004769108878220578,0.04009303375754952,0.0,0.0,0.03686709438862969,0.0,0.07818265166794311
138,P07355,ANXA2,0.0,0.0,0.0,0.0,0.02881547488127661,0.0,0.0,0.030712654732113466,0.04570758861380491,0.002356329787088555,0.0018149925924128016,0.0,0.02522674047892422,0.0,0.050939110817728825
139,Q15029,EFTUD2,0.0,0.0,0.0,0.0,0.023626034845257805,0.0,0.0,3.926640107005178e-06,0.02073046391740432,0.0,0.0,0.0,0.0,0.0,0.011374106184364107
140,Q06203,PPAT,0.005901173307411193,0.0,0.0,0.0,0.0,0.008872050117313153,0.0,0.015428194262565396,0.0,0.015365688187377984,0.0,0.0,0.0,0.0,0.0
141,P55884,EIF3B,0.0,0.027026983694233717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,P00390,GSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002786905402224621,0.003130420429813749,0.025577042967401608,0.00998660622189349,0.0,0.0,0.0,0.01848988124585956
143,Q9C0C9,UBE2O,0.02287435780891069,0.0,0.0,0.009882600709919708,0.0,0.0,0.0,0.011062015936946881,0.0,0.035528360998176835,0.0,0.03584371946813983,0.0,0.0,0.0
144,O15355,PPM1G,0.0,0.0,0.01319290668003371,0.0,0.0,0.0,0.0,0.0,0.0016614706054674131,0.0,0.03353816561615278,0.0,0.0018321404837344096,0.0,0.0
145,P62937,PPIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01866855288995855,0.0022164816949245027,0.006541439795017716,0.0,0.0,0.00607095215938249,0.0,0.04948424658410632
146,P08670,VIM,0.02296896280531483,0.0,0.0,0.0,0.0,0.028244225163338316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,P00338,LDHA,0.004628481781971469,0.0,0.0,0.0,0.0,0.0,0.0,0.03929804419865022,0.006433548901034033,0.04604006390621246,0.0,0.0,0.0,0.0,0.025312757546492294
