Accession,# PSMs,Gene Symbol,Abundances_Pool_0,Abundances_Pool_1,Abundances_Pool_2,Abundances_Pool_3,Abundances_Pool_4,Abundances_Pool_5,Abundances_Pool_6,Abundances_Pool_7,Abundances_Pool_8
P16152,67,CBR1,34336.7,34991.6,34414.7,33773.6,33012.5,34655.4,34087.7,35694.5,34378.7
Q86UP2,43,KTN1,17429.0,16290.9,17609.9,16932.6,16584.9,16427.5,16888.2,17033.8,17258.4
P62136,57,PPP1CA,19982.1,20684.5,19025.4,18987.0,20050.1,19675.7,20313.4,20411.5,19742.9
Q01105,92,SET,49709.2,48930.6,45760.8,49956.0,48186.2,45729.9,45194.8,47468.0,42877.7
P68400,40,CSNK2A1,14957.2,11611.5,14939.8,14178.0,13928.9,13122.8,13322.7,13986.5,14490.1
P78347,52,GTF2I,15603.5,15564.0,15616.6,14903.4,15762.8,15373.4,15372.6,11422.0,15762.7
P30048,48,PRDX3,21704.3,29013.6,24349.7,24869.8,21499.0,25532.6,26864.2,23791.8,23457.8
Q7KZF4,48,SND1,12095.7,12435.8,12130.6,12369.5,12799.3,12834.8,12584.1,9399.7,11749.6
P52732,48,KIF11,13753.0,14016.9,14628.2,14508.9,13344.1,13747.6,13879.7,11768.1,13327.0
Q9Y281,91,CFL2,23101.8,25690.8,23390.2,22586.2,21663.1,22229.7,22502.8,23236.4,23030.6
Q14166,42,TTLL12,9682.8,10373.1,10333.8,10324.1,10670.4,10782.3,10331.0,6775.4,9815.7
O95782,45,AP2A1,16643.7,14673.5,14717.0,16634.0,17652.4,15293.0,16368.6,14932.8,16441.3
O43865,58,AHCYL1,26024.3,25808.3,27972.4,26620.6,25337.5,26606.1,27565.6,26140.1,25429.0
Q02750,48,MAP2K1,8965.0,11882.8,12286.2,8893.4,8900.7,12378.7,11880.7,12871.0,12233.5
Q92747,57,ARPC1A,33931.6,30689.9,33252.7,31615.7,33541.3,31858.4,32442.5,33439.7,32529.8
Q96T51,45,RUFY1,17449.8,17203.8,20466.8,19886.7,16578.0,19457.5,19916.8,19632.3,17210.7
O95376,49,ARIH2,16551.7,14966.3,16161.0,17279.8,16102.9,15934.7,16415.5,16048.7,16229.8
P30084,56,ECHS1,26036.8,28689.6,25548.0,25627.7,25335.1,26337.5,25681.6,26035.2,27592.6
P02538,54,KRT6A,34404.6,11936.4,9937.8,8885.6,15549.0,14019.4,9904.2,10515.2,10644.8
P49959,49,MRE11,27685.2,23980.5,29356.1,29314.6,27896.2,28440.7,28752.4,28318.2,28916.0
Q8TBC4,45,UBA3,15272.0,14961.7,15344.5,15432.2,15450.3,15113.8,15726.9,14838.8,15056.1
Q9NUQ9,59,CYRIB,25479.7,30242.3,25228.4,29709.2,25104.9,26502.9,27138.6,27028.2,26278.6
P55209,76,NAP1L1,30793.5,27247.6,30480.9,34072.6,32067.6,30841.0,32212.1,32249.1,32294.6
Q8TD19,45,NEK9,14244.5,14723.4,18810.9,16344.0,14079.9,17959.2,17770.1,17435.7,14310.6
Q15366,71,PCBP2,7237.8,7482.0,8323.3,8546.0,7200.1,8143.2,8272.8,7532.1,7013.8
Q9NQX3,39,GPHN,17676.6,18074.9,17885.5,16949.4,16852.0,17073.8,17053.9,17852.8,17150.1
Q9H6Z4,49,RANBP3,21598.4,24072.2,21528.0,21138.3,22443.8,21786.0,22194.4,23161.8,22064.1
Q13153,44,PAK1,16919.8,18543.6,16818.3,16007.2,16209.2,15891.7,16093.6,16655.9,16198.6
Q9Y570,44,PPME1,20143.4,19342.2,21502.3,20247.0,20340.5,20945.9,21629.6,22188.8,19833.0
Q01581,38,HMGCS1,24339.2,24632.5,26227.0,24189.3,23690.1,25429.7,23613.9,25725.3,23996.5
P20042,55,EIF2S2,26581.2,24381.7,26521.8,25382.0,26433.6,26378.0,26161.9,27230.7,27626.8
Q06124,50,PTPN11,15066.3,16634.4,19910.3,18934.5,14698.4,19427.8,19588.5,18432.2,15338.5
P04259,50,KRT6B,7523.1,1703.2,1183.6,1300.1,2209.0,2248.6,1466.8,1406.9,1993.0
Q4J6C6,49,PREPL,18618.4,17058.6,17736.8,18365.5,19020.2,18314.9,18739.5,18360.3,19367.6
O15372,54,EIF3H,17675.9,14825.4,17758.3,19171.2,17153.6,17766.1,18793.6,18627.9,18575.9
Q9BQS8,37,FYCO1,8563.5,8318.4,8637.6,8751.3,8893.5,8729.1,8866.2,8696.0,8875.4
P49790,35,NUP153,13162.1,14076.3,16090.7,13097.1,11926.7,14274.3,13433.4,15112.5,13277.8
P21281,50,ATP6V1B2,21467.4,21558.5,21625.1,20497.6,20935.0,21005.1,21865.4,21545.0,22636.7
P61204,75,ARF3,28942.6,32434.5,29781.3,28535.7,30748.5,30693.8,31119.0,30237.7,29280.8
Q9NVI1,42,FANCI,10669.9,10471.0,10634.7,10743.3,12589.1,12243.1,11522.0,9599.6,11550.7
Q9NZL9,46,MAT2B,15359.5,16978.4,14430.8,16770.6,16245.5,15431.7,15755.2,15264.3,15520.2
P17174,64,GOT1,44047.5,49984.3,43109.9,42311.0,45374.2,42802.7,43136.2,45541.9,42696.3
O00154,52,ACOT7,25532.2,23862.0,26149.3,25410.6,25445.0,25409.0,25082.5,26731.6,25843.3
Q9NQW7,44,XPNPEP1,16621.9,16052.9,18276.0,15391.1,16793.8,17522.7,17110.9,15196.6,16501.3
P15374,38,UCHL3,14982.4,14305.2,14994.2,14419.5,16330.6,15500.6,15638.8,15379.6,15279.2
Q9BWD1,42,ACAT2,17836.8,19118.7,18161.4,17180.6,17745.4,17957.3,17979.0,18243.0,17484.2
P28074,58,PSMB5,23309.8,26400.5,23374.2,23822.4,24089.7,23117.2,23896.7,24308.0,23484.7
Q96HC4,46,PDLIM5,14415.2,14061.6,15920.1,15722.1,15080.8,16558.3,15340.2,16220.6,15129.7
P11908,54,PRPS2,6655.9,6716.8,6857.5,7172.4,7891.3,7541.6,7618.3,7045.9,7155.0
P11172,49,UMPS,20646.9,19228.6,20584.7,20254.6,21232.4,20802.3,20091.2,19807.9,20978.2
P82970,63,HMGN5,33773.5,39374.2,34458.7,32134.7,33959.9,34960.2,34461.5,35563.6,33921.2
P39687,92,ANP32A,56709.7,46938.0,53974.0,54004.2,54076.5,54109.3,49182.7,55062.8,49529.4
P29966,53,MARCKS,19904.6,23294.2,20683.7,20690.7,18808.0,20939.6,20857.7,21415.0,20677.5
O75821,64,EIF3G,22385.4,20489.6,22859.7,22082.5,22098.7,22223.3,21768.7,22290.0,22692.9
Q99729,73,HNRNPAB,28984.4,27664.9,27284.7,28868.8,27016.1,29179.6,28106.4,28464.0,28348.3
Q13126,51,MTAP,20110.1,23211.6,20134.0,19757.7,20092.8,20735.4,20787.3,21397.6,20806.4
Q9UNN5,57,FAF1,21207.9,19399.6,21326.0,20488.4,21681.0,20238.6,20833.7,21709.2,21146.0
Q9Y262,70,EIF3L,29990.4,25971.3,28481.9,29470.9,30482.3,28209.6,29640.2,28365.5,30856.1
Q9BV20,45,MRI1,20431.7,18853.0,21254.6,22416.3,19875.7,20798.1,20416.5,21893.2,21258.0
O15371,41,EIF3D,11744.9,11176.6,11918.5,11183.1,11880.4,11797.7,11463.0,8619.7,11801.8
Q06210,42,GFPT1,10501.9,10353.9,11123.4,10224.7,10792.0,10935.9,11037.8,7677.8,10727.4
Q8N806,36,UBR7,15716.0,17338.4,15850.3,15600.3,14867.6,15120.1,15243.0,15636.3,15067.8
P98170,43,XIAP,16373.8,15297.8,16874.8,15967.8,15843.4,15981.1,15932.1,17139.6,16640.6
P28066,53,PSMA5,18071.4,19243.3,18243.7,17171.3,18592.2,17863.7,17390.7,18783.6,18040.4
Q96I99,34,SUCLG2,14915.4,13710.0,14738.0,15000.2,14311.3,14482.3,14893.2,12904.4,14887.8
Q92599,47,SEPTIN8,4329.9,4200.5,4607.9,4456.8,4789.5,4595.2,4630.2,4672.6,4403.3
P62140,55,PPP1CB,1614.8,1727.9,1598.2,1540.7,1740.2,1681.2,1715.9,1652.2,1707.3
O60506,53,SYNCRIP,13805.8,13798.3,13986.1,13958.7,13725.8,13890.4,14153.2,10790.5,14196.4
P06493,53,CDK1,24257.6,24130.6,25742.5,24243.9,25485.2,25080.3,25184.4,22336.7,23649.9
Q14651,56,PLS1,14674.7,13262.6,14086.2,14377.7,14935.8,14287.7,14728.5,14057.7,14921.4
Q9UNH7,44,SNX6,16829.4,13681.4,15169.2,15167.0,15584.3,15139.8,15075.0,14231.2,15739.3
O60282,52,KIF5C,2735.9,2661.2,2924.9,2641.1,2902.0,2859.5,2735.1,2824.8,2799.3
Q9HC38,46,GLOD4,25801.6,26525.7,23889.7,23424.9,25554.5,24358.0,25080.2,24442.1,25056.9
Q00796,54,SORD,22492.7,22985.5,21884.3,25230.5,22636.6,22730.3,23211.4,23689.5,22864.8
Q9H7D7,42,WDR26,16353.1,17242.6,17008.3,17697.6,16466.3,17102.6,17332.7,16958.1,16452.4
Q9NTK5,43,OLA1,12567.7,12681.6,13015.3,12991.3,13398.8,13552.3,13240.5,8555.6,12755.1
P02794,46,FTH1,18722.4,22129.5,18336.2,17135.5,19638.4,18329.1,18539.8,19015.1,18687.5
Q99714,38,HSD17B10,11493.2,12007.4,12137.7,11359.6,11874.7,11978.4,11966.5,11381.1,11496.1
P61758,66,VBP1,36127.1,40078.8,35532.8,36708.0,31422.1,34166.9,35675.2,35958.9,36110.6
P08758,62,ANXA5,20470.6,17397.3,19214.9,19993.3,19535.1,19964.5,19805.0,12833.9,19552.4
Q9UHD9,49,UBQLN2,4038.7,4168.7,4093.0,4778.6,4145.2,4016.8,4224.7,4111.1,4175.0
P08779,50,KRT16,40399.5,11185.8,10352.6,7017.9,12208.0,12103.3,8029.9,8386.0,8907.4
O00273,57,DFFA,24787.4,26086.2,25594.1,24647.0,22951.9,24829.5,24763.5,26032.7,24576.2
Q9Y696,38,CLIC4,16662.1,17322.9,17154.1,16138.4,16965.2,17012.4,16904.6,17505.4,16840.1
Q99873,63,PRMT1,20440.3,18188.3,20277.2,19795.8,20652.0,19626.5,20114.4,17678.6,20542.1
Q9UMR2,44,DDX19B,1391.3,1448.0,1489.5,1449.4,1556.0,1498.4,1361.9,1206.4,1474.2
Q9BWU0,45,SLC4A1AP,16401.2,16291.3,17897.8,17271.7,17048.4,17794.2,18452.5,17478.4,16550.6
Q9ULV4,64,CORO1C,30383.0,30167.1,32883.0,30337.0,30491.4,32903.3,33070.7,33741.9,29052.3
P34949,32,MPI,11245.2,10774.1,11954.6,10852.5,12302.2,12840.8,12583.6,10207.3,11497.0
P60981,76,DSTN,23422.2,24748.1,25358.3,23995.3,22849.6,23944.2,24405.1,24628.4,22692.1
P42566,37,EPS15,16555.8,16234.6,17313.8,17984.0,16715.1,17129.6,17397.2,17405.0,17977.8
Q9Y3Z3,44,SAMHD1,19095.5,17995.3,19181.5,18551.6,19473.2,18525.6,18847.8,17986.4,18792.9
Q13228,44,SELENBP1,16661.0,19209.5,16600.9,15894.8,17249.4,16812.1,16528.0,17328.9,16432.0
P28340,49,POLD1,13020.7,12224.9,13175.0,13655.2,13155.5,13164.8,12978.9,11508.4,13304.5
Q13310,55,PABPC4,5579.8,5134.1,5715.1,5844.0,5433.0,5948.6,5716.6,5098.4,5566.0
P22059,46,OSBP,15719.5,14886.4,16204.1,14092.5,14451.9,15132.5,14860.8,15300.8,16225.5
P62906,70,RPL10A,30887.6,29223.7,29664.5,31102.1,31670.6,29521.2,30168.6,31435.9,31381.1
Q01970,51,PLCB3,23802.5,23751.0,24783.4,23745.9,24360.9,24119.2,23994.1,24380.3,23767.5
Q92841,52,DDX17,7505.7,7280.3,7410.0,7312.0,8206.8,8496.0,7548.9,7161.9,7550.5
O60664,42,PLIN3,13512.5,16072.0,14749.2,13846.5,12002.3,13398.8,13083.2,14386.3,13572.9
Q07021,46,C1QBP,19290.9,21466.6,17618.0,18853.8,21974.4,19764.2,20059.8,18900.0,20759.0
P52306,47,RAP1GDS1,17005.2,15524.1,16406.3,16458.8,16267.8,15778.7,16316.3,16153.3,16041.8
Q86U44,33,METTL3,11367.9,10219.6,11543.4,12251.2,12126.4,12006.1,11324.1,11440.0,11822.3
Q9NXG2,51,THUMPD1,32037.4,35967.5,31411.5,31379.7,31769.4,31603.8,31989.0,32988.1,31536.5
Q9Y295,46,DRG1,19617.1,18789.9,20529.8,20093.3,20871.8,20958.9,21261.2,20514.4,20275.1
P35637,42,FUS,18943.5,21189.1,18578.6,17143.5,20563.4,19978.5,19009.7,20252.7,20913.8
O75347,69,TBCA,46868.0,53899.8,46292.2,40394.2,40665.1,41384.1,43112.7,48362.0,47940.8
O75832,42,PSMD10,16447.7,15030.8,16046.7,16043.7,15855.5,15733.1,16201.0,16106.6,15745.3
P51003,41,PAPOLA,14340.2,13282.3,14224.8,14528.4,14762.3,14105.3,14356.8,13376.5,14601.5
P05388,57,RPLP0,30448.7,26183.1,28613.0,29972.3,32940.2,28795.2,28589.8,30753.5,30992.7
P46109,48,CRKL,18570.4,21254.4,18882.2,18472.5,19040.7,19030.9,19197.5,18750.8,18701.8
P15104,52,GLUL,19023.9,19539.7,18973.7,21764.5,17758.9,18357.6,18594.4,19800.9,18644.7
O00299,53,CLIC1,21940.5,24912.5,21756.9,22856.0,23362.3,23081.3,23884.7,23122.4,21135.4
O95817,47,BAG3,15117.5,17061.1,15810.0,15001.2,14247.1,15081.6,15374.3,15515.0,15525.9
P09104,90,ENO2,8705.9,9704.1,8626.0,8056.3,9081.3,8745.3,8639.8,9043.5,8747.6
Q9H0D6,41,XRN2,16499.5,17278.2,16043.1,16124.4,17083.9,17298.5,16769.3,16584.9,17005.0
Q9UNF1,34,MAGED2,11527.5,10782.5,11804.7,11531.3,10746.8,11542.2,11801.7,9845.7,11284.8
P30533,54,LRPAP1,20194.9,18085.1,20025.8,20270.9,19840.0,20295.8,19906.6,20155.1,20249.8
Q92769,55,HDAC2,12666.7,12570.7,8404.5,12159.5,12933.7,8545.4,8234.8,13449.1,12527.6
O14981,42,BTAF1,10407.9,10251.2,10688.7,11177.3,10587.2,11004.8,10821.2,10865.4,10520.6
Q92688,79,ANP32B,30287.0,23391.8,27912.9,28212.7,30954.2,29624.6,25218.3,28689.7,26735.9
Q9ULC4,40,MCTS1,17224.8,18770.7,16947.8,17157.1,18173.5,18522.4,18125.0,18501.8,17718.3
P52272,48,HNRNPM,15772.5,16481.7,16327.0,17968.1,16203.7,16461.7,16584.5,14199.8,15996.7
Q13162,68,PRDX4,16074.6,24534.6,17430.3,16956.3,16178.1,17449.8,16792.7,17865.5,15394.9
O00148,83,DDX39A,2544.8,2707.9,2651.6,3154.5,2707.6,2733.2,2888.1,2210.5,2831.5
Q9Y3I0,46,RTCB,14828.1,14877.4,15151.9,14367.7,15532.1,15334.1,15039.8,12822.1,15106.1
O94760,54,DDAH1,21407.4,24013.7,21155.7,23001.6,20142.5,21674.2,21763.8,22490.0,21738.7
Q9Y3P9,44,RABGAP1,22066.3,20020.5,22380.8,22070.4,20082.7,20987.7,21201.6,21869.6,21344.4
Q12904,40,AIMP1,10950.4,10459.3,11082.1,10170.2,11011.1,10752.1,10715.6,7248.6,11017.7
O43149,39,ZZEF1,9213.7,9185.5,9466.2,9221.1,9285.2,9544.2,9561.1,9634.5,9344.5
Q15435,39,PPP1R7,19557.3,20253.1,19567.9,19038.2,20080.1,19257.5,19074.2,19033.0,19101.3
Q6IN85,45,PPP4R3A,18015.4,16400.5,17464.1,18189.9,17434.1,16464.8,17422.1,17232.7,17686.3
Q92905,41,COPS5,22086.0,23142.9,21692.6,23349.3,22769.0,21678.4,22204.3,22530.2,21896.6
Q13573,52,SNW1,19419.3,18650.3,20579.4,19968.5,18857.8,20448.1,20657.9,20146.3,20090.4
P63151,50,PPP2R2A,18943.8,20329.6,19621.8,20486.1,18559.4,19654.0,20226.2,20027.6,18810.6
Q99615,48,DNAJC7,12575.9,12822.5,13017.9,13085.7,12183.7,12857.6,13024.2,10245.3,12251.7
Q9BQ61,36,TRIR,16391.6,18118.2,16821.5,16601.2,15120.2,16949.3,17502.1,18027.2,17515.8
P10768,67,ESD,31567.2,35606.5,31301.7,31721.8,33793.0,33489.3,32915.8,32223.0,31517.6
O94966,35,USP19,7532.3,7634.5,7969.2,8046.4,7752.2,8184.8,8275.1,8140.1,7712.9
Q86YZ3,39,HRNR,2893.0,3774.2,4355.8,2780.1,7408.8,3594.3,2423.2,4029.6,2145.8
P07951,50,TPM2,2540.8,2139.0,2323.9,1999.7,1987.4,2068.4,1699.0,2328.3,2096.1
Q16643,34,DBN1,12695.9,11824.6,13179.8,13195.6,12243.5,12869.2,12979.8,12996.0,12708.3
P11171,44,EPB41,10556.9,9626.3,10602.5,10381.0,9772.0,10072.9,10238.1,9571.4,10580.7
P12955,47,PEPD,25984.1,28337.8,24078.3,26205.9,26456.0,25571.2,24867.0,26188.9,24795.5
P49721,54,PSMB2,22243.0,24532.9,21396.2,21759.6,24899.9,23747.2,23519.4,23748.2,22273.8
P0DP25,92,CALM3,40027.3,44290.7,39106.6,38343.1,40076.2,41019.3,40025.7,44002.3,39331.0
Q9BQA1,59,WDR77,20989.6,21464.1,21255.4,19881.8,21112.6,21027.0,21085.6,21075.3,21056.9
P52597,57,HNRNPF,16136.6,16815.3,16109.6,17015.9,16545.0,17252.1,18930.5,15159.3,15912.7
Q15293,45,RCN1,20956.9,18544.8,20398.2,19254.3,19132.2,18625.7,19996.4,19898.6,20692.6
Q9NZL4,48,HSPBP1,14359.7,15309.9,14309.2,13631.5,13441.6,14442.9,14015.3,15778.1,13902.5
P43246,45,MSH2,17652.3,16225.4,17665.0,17982.7,17892.1,17929.0,18228.2,13991.7,17237.9
O43684,48,BUB3,14153.7,14216.8,15180.1,15247.0,14916.8,15573.6,15651.3,15211.2,15346.6
P26196,36,DDX6,8518.8,8375.7,8565.0,8507.1,9591.1,9074.3,9075.0,7588.7,8851.5
Q9UPN3,37,MACF1,8831.1,8775.8,8963.3,8451.5,8600.6,8671.9,8727.5,8322.3,8710.9
Q86X55,52,CARM1,23460.2,23032.1,22940.7,25443.5,24530.1,23855.2,24310.5,24240.7,24145.7
O43252,40,PAPSS1,12442.9,11436.5,13210.0,12519.6,12494.9,12864.8,12693.9,12031.3,12225.3
O75150,35,RNF40,5458.4,5785.3,5829.1,5967.7,5482.1,5621.2,5688.6,4650.0,5590.6
Q9P2R3,34,ANKFY1,9752.2,9794.1,9817.4,10304.9,10260.1,10243.7,10403.1,8809.1,10140.5
P41227,53,NAA10,20531.1,17677.4,19025.4,18654.2,18936.7,19107.6,20382.6,19610.2,19554.7
Q13442,44,PDAP1,15877.9,17524.5,15646.8,17018.0,17274.9,16429.8,16480.0,16357.9,15565.0
P20839,32,IMPDH1,8088.3,9014.3,8745.2,8642.6,8190.6,8849.4,9383.5,7775.0,8220.7
Q7L2H7,38,EIF3M,14800.4,12414.6,14126.9,14434.3,15430.0,14543.1,14375.6,12409.9,15064.9
P09661,41,SNRPA1,17990.7,18737.0,17628.1,17711.6,18942.2,18269.2,18034.2,18524.0,18567.5
Q15056,67,EIF4H,20772.3,23683.3,21210.2,22888.4,19949.5,22019.5,22217.4,21917.6,22465.3
Q01813,38,PFKP,11165.1,11339.6,11236.1,11279.4,11483.6,10949.0,11152.8,8873.9,11567.8
P35237,45,SERPINB6,30163.6,33240.7,29802.9,29778.1,31608.8,30215.1,30611.5,31413.0,29663.3
P60510,37,PPP4C,8967.5,9883.8,8770.9,9101.8,9141.1,9289.3,9276.6,9469.6,9338.7
P08559,43,PDHA1,12149.5,12020.9,12124.3,11837.2,12599.2,12443.6,12264.8,9471.0,11864.2
Q7L014,35,DDX46,8903.5,9247.6,9144.4,8731.2,9746.5,9446.1,9124.6,5867.7,8720.3
P35269,36,GTF2F1,12276.9,11649.7,12802.3,12663.9,12375.7,12173.5,12448.0,13268.7,12574.3
Q96KR1,39,ZFR,12808.0,13465.9,13518.1,12997.6,13433.7,13798.4,13862.5,13669.9,14209.0
P52292,32,KPNA2,9056.3,8573.4,9051.3,9217.6,9651.9,9324.2,8936.8,6320.0,9213.7
Q13439,38,GOLGA4,9897.6,10425.7,10770.2,10376.8,9712.9,10666.2,10813.3,10619.0,9939.3
Q7Z5L9,47,IRF2BP2,15330.1,16044.8,16259.9,15361.3,14963.3,14671.7,15905.7,15711.9,15943.2
Q676U5,35,ATG16L1,12626.4,11128.4,12936.8,12846.7,12411.2,12522.3,12312.3,13220.6,13020.2
O75717,38,WDHD1,11311.7,11510.7,11300.9,10893.2,11359.1,11625.0,11211.5,9554.7,10865.3
Q08752,41,PPID,11637.6,10366.3,11849.6,11764.4,11888.8,11670.5,11728.2,9147.4,11734.8
Q13451,35,FKBP5,13746.8,12904.2,14071.1,13190.2,13392.8,13125.9,13389.1,12046.9,13601.1
P15880,79,RPS2,42079.0,37852.8,40299.2,41805.9,45151.7,41485.2,42007.9,42080.8,42990.2
P23378,37,GLDC,12689.5,13107.4,13219.4,12772.1,13173.0,12462.8,12586.5,12417.3,12848.2
P13647,48,KRT5,12901.1,11322.3,12651.0,7359.4,7029.1,10848.0,7318.6,12761.3,8733.9
Q14232,51,EIF2B1,27383.6,29871.7,27678.1,26638.1,27510.0,26593.7,27286.8,27443.1,26513.1
Q9NVX2,37,NLE1,14078.0,12992.8,14219.5,15948.9,14670.1,14223.0,14743.2,14570.2,14508.4
O43747,52,AP1G1,18710.4,16574.3,18432.5,19377.6,19716.5,19287.4,19738.1,18836.4,20271.6
Q99614,51,TTC1,26122.2,27117.8,26497.3,24957.5,25219.2,25747.8,26544.3,26687.2,26071.4
Q15424,45,SAFB,11824.7,11199.6,12398.1,12685.0,13788.9,12193.1,13405.2,12287.8,12082.9
P35221,39,CTNNA1,12791.3,12804.6,13210.2,13203.9,13263.7,12959.0,13236.2,12978.5,12724.6
Q9UL63,36,MKLN1,11915.9,11769.7,12073.1,11786.3,11814.3,12157.4,11990.4,12417.7,12160.5
Q96FW1,40,OTUB1,14851.7,14339.2,14073.9,15064.0,16053.5,15916.8,15486.0,14873.4,14552.1
Q6PI48,49,DARS2,19075.3,17729.7,19368.4,19825.9,20051.0,19272.2,19947.7,19977.0,19608.8
P25788,69,PSMA3,31560.2,34781.3,31188.4,33623.2,32532.7,32148.2,32860.8,33373.2,32017.4
Q05086,39,UBE3A,16241.2,15658.5,16519.7,16110.0,15226.8,15764.0,16148.5,16362.2,16137.5
Q15417,42,CNN3,14628.4,16478.0,17109.5,15670.7,14224.4,15199.4,16438.5,15823.1,14305.5
Q96RP9,44,GFM1,15524.7,15002.7,15264.7,15645.7,16932.3,15956.8,15125.8,12870.3,16509.7
Q9NS87,38,KIF15,6901.6,6614.3,7275.9,7141.7,6735.8,7380.5,7028.4,6457.4,7111.7
P24666,34,ACP1,11193.6,11073.0,10805.2,11021.2,11106.5,11114.7,11006.9,10184.5,10855.9
Q6IBS0,47,TWF2,22241.0,20939.0,21383.9,22611.1,21511.7,21551.4,21722.9,21938.0,21835.0
Q9UHV9,38,PFDN2,19398.1,20592.5,19771.1,16909.9,18724.7,19043.9,18088.8,20622.7,20256.2
Q9C0E2,50,XPO4,14110.7,13587.8,13915.5,14033.1,14539.3,13764.4,14422.9,14021.8,14916.5
Q16222,44,UAP1,17201.5,16141.2,16777.7,16225.3,16485.8,17092.6,16713.1,14834.6,16877.7
Q9BY44,44,EIF2A,22856.8,22980.4,23275.4,23306.0,25622.6,23343.0,23524.4,22900.4,23313.2
P36873,49,PPP1CC,1065.2,1043.6,1086.3,973.0,973.6,961.2,1099.5,1002.1,989.5
P55263,40,ADK,17656.5,19783.1,19814.0,19782.7,20343.4,20523.3,20909.7,20823.8,18705.9
Q6FI81,43,CIAPIN1,20000.4,25578.4,26738.5,24330.7,19946.2,25527.2,25460.2,26177.7,19731.2
Q12840,41,KIF5A,1307.5,1229.2,1308.3,1278.5,1468.1,1516.8,1488.8,1487.5,1358.9
P23284,59,PPIB,31355.4,28367.8,29811.4,29801.3,32320.7,31893.2,31028.6,27767.1,30772.6
Q8TAT6,38,NPLOC4,16966.5,16493.5,17242.4,16674.2,16313.1,16502.5,16920.1,16542.1,17172.4
Q13547,45,HDAC1,22291.0,21083.3,12287.2,22822.4,22515.4,12471.8,12995.5,22079.4,22409.5
Q92696,39,RABGGTA,14572.3,13510.8,14164.3,14779.2,14556.9,13875.0,14357.5,13892.4,14819.6
P27635,58,RPL10,22513.0,19222.3,21297.2,22632.4,23797.8,23256.4,22609.8,23985.8,22815.4
Q09161,39,NCBP1,15323.7,13857.2,14925.9,15314.5,16382.4,15241.5,15405.0,13906.8,16015.0
Q9Y3A5,46,SBDS,22571.4,19632.8,21620.8,22382.5,24009.8,21985.5,21999.2,19821.8,22304.4
O95671,29,ASMTL,9653.0,9254.1,9965.3,10372.4,9791.3,10011.8,10597.3,9607.5,9535.7
P30837,36,ALDH1B1,11171.0,9778.4,10244.4,14301.2,11617.9,10381.2,10371.7,14435.6,16634.6
Q9Y383,46,LUC7L2,12356.3,11210.8,13177.8,11731.2,12052.6,12969.0,12534.5,11206.0,12088.8
P19623,30,SRM,12416.1,10233.2,10853.8,10707.8,12252.4,10932.6,10680.5,9024.7,11837.0
P41743,38,PRKCI,14980.1,13734.4,12415.6,15322.0,15153.0,12027.8,15411.2,11736.2,15349.5
P09884,41,POLA1,15174.2,14220.7,15354.6,16139.8,15258.9,15235.1,15948.7,14300.8,15308.3
Q9UGP4,32,LIMD1,12349.7,12921.7,14765.0,14692.9,12290.9,13956.4,14980.8,14710.2,12335.5
Q96S59,29,RANBP9,10584.5,11031.0,11485.1,10841.8,11452.8,11374.5,11026.4,11252.3,10750.2
O60361,103,NME2P1,3103.4,4121.7,3262.7,2874.1,3038.0,2612.7,3305.3,2852.8,2740.2
O43592,42,XPOT,15282.2,16541.7,17654.3,19714.1,15633.4,17372.2,19410.7,17768.5,15879.9
P47755,37,CAPZA2,9569.0,11556.7,9785.8,9433.1,10073.7,9529.9,9973.7,10010.9,9546.7
Q9GZV4,84,EIF5A2,526.0,686.9,562.9,622.1,783.1,793.7,820.4,690.4,576.3
Q9NX55,34,HYPK,11855.1,11596.6,11430.2,11075.7,11655.4,11378.9,10694.1,12107.1,11589.9
Q92990,43,GLMN,18971.0,17786.5,18911.5,19481.6,19484.4,18751.7,19472.6,18369.2,19658.6
P06576,33,ATP5F1B,13034.7,12789.3,12963.3,12745.1,13317.4,13344.5,12820.2,11364.6,13082.2
Q9NQR4,39,NIT2,16881.4,18929.0,17180.2,16960.0,16693.6,16379.3,16462.3,17641.9,17053.6
O43768,50,ENSA,22981.6,26659.0,21044.2,22274.4,24036.9,22593.1,22572.7,21891.5,20969.9
Q7Z4H3,38,HDDC2,14569.2,16055.4,14162.2,13867.1,15147.7,15011.3,14912.8,15379.9,14449.0
Q9UI12,34,ATP6V1H,11236.6,11769.1,10945.6,10890.7,11742.0,11234.1,11515.0,11272.1,11281.1
P20073,48,ANXA7,18581.6,19447.2,18385.4,19025.9,18156.9,17943.5,18147.2,17693.9,18464.2
O94973,35,AP2A2,9076.6,8184.3,8464.3,8680.8,9643.2,8720.6,8735.7,8512.0,9158.6
P62633,75,CNBP,24811.6,28236.1,23622.2,26658.8,22656.2,23484.4,24109.9,27001.2,23512.7
Q8TEQ6,42,GEMIN5,9628.1,10228.3,9493.2,10306.3,10065.4,9465.7,10404.5,10699.4,10054.7
Q5T6F2,31,UBAP2,14530.2,15560.1,15845.4,15193.1,14314.5,16295.7,16479.9,16895.5,15983.4
Q9Y597,36,KCTD3,12161.7,13585.0,14434.0,14178.5,12092.9,13905.6,14489.5,13971.0,12416.6
P19174,41,PLCG1,14943.7,14012.5,15119.8,15278.2,14610.8,15072.7,15082.1,14090.8,14539.2
