Accession,# PSMs,Gene Symbol,Abundances_Pool_0,Abundances_Pool_1,Abundances_Pool_2,Abundances_Pool_3,Abundances_Pool_4,Abundances_Pool_5,Abundances_Pool_6,Abundances_Pool_7,Abundances_Pool_8
P49327,488,FASN,172298.2,160318.9,159758.7,168489.4,154831.8,155736.5,156489.6,133223.6,161807.5
Q09666,363,AHNAK,170664.3,174444.8,174366.3,169679.0,178962.3,187217.6,186365.2,176940.2,174641.6
P08238,975,HSP90AB1,358009.8,334045.3,332522.2,354202.1,331394.0,328983.1,333117.6,305109.4,343866.9
P06733,937,ENO1,370525.7,376231.4,395044.7,384473.3,358768.5,387471.1,369858.2,417777.3,347472.0
P07900,771,HSP90AA1,128704.5,116062.9,114903.8,123510.2,114320.3,109789.2,114335.6,103513.2,115694.6
O43707,449,ACTN4,205683.3,206644.5,207855.2,203100.3,210332.7,210451.9,208310.7,222986.3,205483.9
P35579,293,MYH9,121875.6,118039.0,134431.2,136308.8,132687.1,137429.9,135042.4,128158.2,136211.5
P12270,247,TPR,120616.5,119508.8,119059.4,114497.7,121247.1,123278.8,119265.4,126820.7,119489.3
P13639,624,EEF2,306265.9,310915.2,318331.1,309076.2,307094.6,319410.0,307515.8,331169.4,300475.4
P07814,233,EPRS1,66475.9,59100.8,58284.6,61873.5,57777.2,57397.2,56905.0,31104.4,61612.0
P11142,518,HSPA8,228652.7,218822.7,222900.1,229894.5,224279.5,220855.2,220020.4,215683.6,225548.1
P04406,758,GAPDH,231623.6,241445.7,250829.5,248178.8,240048.4,233084.5,236844.8,268583.0,239292.9
P26038,382,MSN,120312.7,116256.1,124369.3,120310.0,114983.0,120729.2,117524.8,133444.1,115186.2
P35580,241,MYH10,83267.6,83825.1,89553.2,83650.5,91519.2,91321.2,90061.0,94768.1,93592.1
P10809,346,HSPD1,119209.7,113128.4,114195.7,109156.8,107048.1,110264.5,110733.3,93721.9,108272.6
P18206,288,VCL,139465.7,139797.7,140563.4,141116.6,141143.7,139010.1,138890.1,151746.2,137732.8
P04075,678,ALDOA,239632.1,244637.0,250573.2,242913.9,240527.0,246279.2,242518.7,270638.5,242975.3
P14618,464,PKM,224945.9,232834.2,231634.4,225280.4,231235.9,232432.2,227252.9,250143.7,228442.5
P78371,365,CCT2,127375.2,123569.3,127614.3,129848.8,124578.4,127237.3,123910.5,132221.4,124844.7
P38646,349,HSPA9,148087.0,147757.5,150656.5,150640.9,150555.3,149182.1,149756.6,159227.8,150290.9
Q92945,279,KHSRP,109663.6,117623.5,113606.7,114740.6,119825.9,128722.2,124243.6,129556.0,119203.4
Q7Z6Z7,187,HUWE1,70191.9,69830.3,69797.5,71979.8,71205.7,70621.4,70450.9,71628.1,71717.1
Q9Y490,198,TLN1,66980.1,63184.2,63373.1,65882.0,69050.1,64703.2,64561.0,56564.8,65505.1
P21333,191,FLNA,68746.9,64895.7,63001.7,67417.2,66823.8,63697.6,65428.7,63005.2,68060.1
Q01082,188,SPTBN1,67910.8,68845.6,67846.5,68480.3,71340.2,69262.2,68581.7,70203.8,71272.4
P48643,327,CCT5,169195.1,166681.9,166264.6,164987.6,165366.7,165537.2,165054.4,172000.3,166119.6
O75369,201,FLNB,94467.4,93359.2,90858.0,92820.1,95151.4,92418.7,93174.1,95646.3,93469.7
P60709,562,ACTB,150572.3,149917.4,163437.1,161593.5,152599.9,159133.7,153005.6,146940.4,153461.6
Q13813,170,SPTAN1,72478.3,73977.6,71367.4,73352.2,76093.1,72358.1,72903.1,78030.8,76604.2
P22102,198,GART,64138.5,61083.8,60141.6,67949.7,58927.7,62388.0,60784.7,46188.8,66185.6
Q5T4S7,184,UBR4,55335.0,51460.7,50261.5,56587.4,50363.6,49925.0,51861.4,45260.7,54553.2
Q99832,346,CCT7,120360.6,119918.9,123657.7,122010.4,117980.9,120898.7,118182.6,125613.8,118056.6
Q15075,186,EEA1,104150.7,104542.9,104368.1,99403.8,105436.5,106777.1,103504.8,112311.0,102170.6
P50991,286,CCT4,124085.1,124524.1,127562.1,127893.0,121472.0,122868.0,122063.7,127480.3,122224.9
P49368,280,CCT3,148063.9,145403.3,144619.6,145698.1,146920.6,143839.3,143413.8,151940.6,143576.9
P34932,221,HSPA4,108828.8,101640.7,100735.5,100035.2,102675.3,101288.4,100181.2,98587.6,104597.7
P0DMV9,253,HSPA1B,84607.9,78928.0,80221.5,81934.6,79724.8,80054.0,81399.9,75119.6,83407.8
P55072,235,VCP,101151.6,104081.3,105845.0,105805.3,104633.9,107016.4,103269.4,111605.7,103732.4
P00558,307,PGK1,156130.3,156468.9,170836.4,167519.2,156455.2,158603.4,154459.8,174300.1,150655.4
P27816,193,MAP4,99918.2,96953.3,97299.2,95648.0,97221.4,94332.8,97332.6,99212.7,103491.2
P29401,267,TKT,130895.7,133656.5,136427.7,131822.7,130562.4,131334.6,128954.6,141859.9,125776.3
Q14315,193,FLNC,73342.7,68506.3,76613.4,69676.0,76866.5,70715.6,72756.3,74220.3,70333.3
Q14204,170,DYNC1H1,53244.8,50086.2,50235.0,55324.2,53067.9,50746.4,52739.1,43087.6,54983.9
P50395,238,GDI2,120306.4,117626.2,119195.8,119393.1,122351.6,122775.1,117997.7,126115.8,117605.3
P31948,248,STIP1,133532.4,119351.8,117322.2,125058.0,118911.8,114934.2,120995.8,111764.1,125038.5
P49321,203,NASP,101469.3,101921.0,104358.0,99677.0,102259.8,104933.8,101221.6,112461.3,100942.4
P50990,310,CCT8,160890.5,163516.0,163966.7,166429.2,162116.1,158812.4,159495.8,168374.8,161214.5
P46940,154,IQGAP1,51019.1,47063.7,47241.0,50620.8,47990.6,46906.1,48760.5,32096.2,50212.6
Q13263,234,TRIM28,86749.9,84442.6,84152.9,89326.7,84960.0,80942.1,84431.3,80839.1,88353.4
O00410,204,IPO5,103644.0,107580.4,106689.1,105451.1,109706.3,106871.7,104912.2,114475.8,105939.9
P68104,379,EEF1A1,122255.5,119077.0,123228.9,118358.4,116457.2,119958.8,116961.0,103187.6,119469.0
P15311,375,EZR,171964.1,177180.6,186069.8,179465.0,178786.4,177139.5,175488.8,193311.4,179024.6
Q16658,308,FSCN1,106851.5,108168.0,111171.3,107312.0,105502.7,109279.9,105257.4,111571.5,102933.5
Q9UM54,148,MYO6,87159.4,83553.9,81111.7,76591.1,83636.6,86259.0,80451.6,88186.2,85536.3
P12814,242,ACTN1,54377.0,55606.3,54120.0,53809.4,56757.9,55626.1,54089.1,58686.8,55181.4
P17987,274,TCP1,126816.3,128259.5,131027.9,128674.0,124363.6,125679.3,126542.1,130426.4,125216.8
P33176,143,KIF5B,48338.9,46153.5,47848.3,49295.8,47981.2,49376.4,48311.7,44814.9,50045.2
Q16531,189,DDB1,106027.3,106943.4,106061.8,104383.0,108163.3,106677.3,103823.1,113201.5,104288.8
P06744,249,GPI,114047.5,119694.6,124482.2,126501.4,119910.0,116163.2,115577.7,128331.4,116481.8
Q86VP6,186,CAND1,121858.4,121050.4,120434.1,115893.0,121260.3,124955.2,118608.6,134196.8,118807.2
Q12888,106,TP53BP1,34819.9,33373.3,33075.7,34148.8,32654.3,32656.7,33494.6,32706.5,34504.6
P27708,132,CAD,36972.6,34653.7,35973.4,36289.1,34305.1,35707.7,35696.1,28070.0,35274.1
Q92598,153,HSPH1,66255.9,61443.3,60293.4,65375.6,61230.5,59700.7,61904.7,56487.6,64266.5
P13796,237,LCP1,128218.9,132693.7,133113.7,129218.7,134009.7,135537.4,130114.8,143775.4,128274.4
P04264,180,KRT1,56162.7,101572.2,73199.5,81481.2,54461.0,79575.8,181724.5,79370.2,73743.4
P14625,205,HSP90B1,107241.6,99216.3,95469.7,104139.9,103573.2,94414.5,99963.6,96491.7,104533.7
P49588,163,AARS1,69606.1,63968.8,63451.1,66603.1,62131.0,61189.9,64101.7,54480.2,66296.0
P22234,234,PAICS,113043.6,122847.6,130019.8,126778.9,119919.2,121741.9,119889.2,133258.6,115478.1
P42704,155,LRPPRC,37435.3,34002.9,34522.5,36064.1,34511.8,34941.2,33868.2,16226.9,34660.9
P46821,134,MAP1B,67058.9,64869.2,65453.0,63036.1,64817.3,65567.4,65224.1,69619.1,67431.1
P26640,171,VARS1,46012.5,42744.3,43603.8,44915.8,42267.4,43018.4,42696.0,28742.5,44374.5
P30622,117,CLIP1,65666.4,65906.8,65829.2,62958.7,66963.1,69439.8,66469.5,71484.1,66508.2
P05455,176,SSB,120179.4,113744.6,111921.8,108174.7,110974.4,112081.1,110188.6,107537.0,108702.7
P41250,171,GARS1,87170.2,90991.3,91242.4,88588.5,93228.3,87631.8,87921.7,93828.4,89447.4
P40227,245,CCT6A,101628.8,100909.5,102171.1,102191.5,99831.6,101255.5,99971.9,106556.0,100891.1
P26639,167,TARS1,87928.0,88037.0,90464.2,93004.5,88518.8,87306.6,87872.5,92709.3,89132.5
P30613,219,PKLR,83891.8,85953.0,86291.8,83208.3,86144.5,86697.9,84522.4,91478.7,84338.7
P07437,296,TUBB,17578.9,17377.5,17843.5,16757.3,17676.8,18082.9,17540.1,15543.5,17999.2
P31939,134,ATIC,43788.2,39913.8,39848.8,41070.9,38284.3,40051.3,39946.8,30108.5,41602.3
P68371,304,TUBB4B,110848.6,111840.9,113959.4,104677.1,115989.5,116910.8,111457.5,106712.5,113814.0
P53396,184,ACLY,76367.7,77817.2,76550.1,77844.2,75644.9,76123.0,78587.2,66068.0,77854.2
Q5VYK3,131,ECPAS,52691.8,48542.8,47805.9,51559.9,48650.1,47581.6,48388.0,44060.4,51317.0
P04181,185,OAT,78431.0,78686.5,82447.9,80269.1,78901.4,79871.4,76220.4,82191.4,74616.6
P55786,167,NPEPPS,89771.8,94229.7,93636.6,94663.2,93967.9,92733.6,91578.8,99834.6,88356.5
P23526,220,AHCY,119938.5,122807.6,124585.5,121517.3,122130.4,121875.8,118964.0,129870.8,117176.9
P11021,183,HSPA5,74346.6,70786.2,72166.2,73194.8,71419.9,71283.4,71395.1,72289.2,71693.3
Q9P2J5,132,LARS1,40223.7,36755.6,35338.6,38858.8,35232.0,35289.3,35505.3,19510.0,37677.5
Q9C0C2,98,TNKS1BP1,31352.1,32515.7,32761.7,30671.6,32517.8,34025.1,33377.9,34064.8,31821.1
P29144,123,TPP2,60140.3,57828.5,56849.2,53751.7,59881.6,58666.8,57642.0,57978.7,60641.6
Q06830,308,PRDX1,143923.4,147854.3,149021.0,147096.3,142401.5,151326.1,144876.3,158930.1,138009.5
O15067,122,PFAS,33557.5,32388.4,32447.7,32879.8,31506.2,32141.7,32593.5,26966.1,32775.3
P35241,248,RDX,43112.0,42053.1,45111.0,43226.7,41948.8,43931.0,42764.3,46764.1,42375.1
P25205,136,MCM3,46315.9,45936.9,45130.7,46255.2,44407.1,44423.9,45631.3,39795.7,45745.0
Q12931,159,TRAP1,68586.2,66205.2,68233.7,68596.8,69233.5,70832.3,67966.7,71903.6,68545.2
Q96AE4,163,FUBP1,53177.5,54219.8,50607.3,50951.9,56046.9,56972.7,54854.3,59935.2,55488.8
Q32MZ4,90,LRRFIP1,33778.2,34217.9,34653.5,33085.4,34052.9,34116.5,33518.0,36476.9,33736.2
Q02790,134,FKBP4,66665.9,61376.3,59907.3,63150.4,60988.3,60729.9,61331.0,58419.8,63884.9
P35908,115,KRT2,31527.1,52429.8,44473.3,27635.3,38817.5,38681.5,102847.7,38935.1,29243.8
P02549,95,SPTA1,17148.4,16892.8,16964.4,17353.4,17231.7,18796.3,23046.0,14316.0,21785.2
Q9BXJ9,135,NAA15,62013.7,49733.3,51325.0,54725.4,53868.7,52524.3,57811.1,54328.1,57407.3
Q13085,102,ACACA,25621.2,24742.0,23918.3,25613.3,23948.5,24028.4,24235.1,15954.2,24056.3
P13667,123,PDIA4,54602.6,52191.3,52686.7,52626.6,52908.0,53863.4,53216.9,54655.5,54385.3
Q9BQE3,221,TUBA1C,77483.6,75654.7,79444.2,72051.9,78047.0,80026.2,77477.4,72244.9,77747.4
Q9UBT2,109,UBA2,53089.2,52774.5,54111.7,54076.4,54574.1,53697.9,53001.7,57209.3,51818.6
P63104,258,YWHAZ,112164.4,115996.1,122428.2,122715.9,116325.7,114789.1,114918.9,125756.3,111321.8
P41252,122,IARS1,38963.5,35385.6,33973.0,36877.2,34765.2,34793.6,33814.4,20961.5,36557.3
P18669,217,PGAM1,78245.0,79379.8,84040.8,78932.6,80580.4,82352.6,77433.8,86025.2,77141.6
P49736,125,MCM2,42696.7,41963.5,39035.2,44101.0,39669.3,39494.2,41068.4,32451.5,42021.6
Q14974,152,KPNB1,68751.0,67516.3,67076.1,71883.3,69864.3,65285.0,66404.1,66231.8,69276.3
P60174,230,TPI1,95626.6,96561.3,96514.2,95066.4,96067.8,96585.4,94870.9,105584.2,90715.1
Q15181,177,PPA1,105345.0,106691.1,106192.8,102451.6,107257.1,104242.0,104039.5,112373.5,103713.0
Q9UPN3,104,MACF1,26923.5,28055.1,27555.7,28612.2,27417.5,29540.6,27111.0,21437.6,27133.6
P11586,120,MTHFD1,44465.4,42391.1,42306.5,42116.3,42298.7,41134.3,41136.1,30604.8,42674.1
P34897,162,SHMT2,78506.1,84719.4,87703.0,85900.5,83356.7,85133.0,79494.1,88708.2,81297.0
Q13200,119,PSMD2,47931.0,45079.9,44125.9,46167.4,45016.2,44261.3,45034.8,42987.9,47690.9
P50851,118,LRBA,50860.1,48822.8,48880.8,52804.1,52125.0,52728.4,53572.5,53938.1,52942.5
Q13885,241,TUBB2A,6165.6,5878.7,6313.2,6160.9,5944.5,6515.6,5954.0,6110.6,6029.5
P07237,172,P4HB,105301.7,105626.1,110090.7,103637.3,106260.9,106407.2,106015.1,114804.4,103057.5
P40926,270,MDH2,124554.4,138626.5,137895.4,133587.0,132105.2,134739.1,131020.1,145412.3,128925.2
Q12906,133,ILF3,58991.3,56612.1,58279.5,58320.4,56588.7,57277.3,56701.9,59418.7,58034.6
Q99460,142,PSMD1,53234.1,49210.7,49576.3,52815.6,49882.6,49017.3,50632.9,46823.2,51621.3
P55060,147,CSE1L,69177.2,66194.0,64849.2,68486.7,72495.7,67328.7,67576.4,72785.5,70518.3
Q8NFC6,83,BOD1L1,30961.7,31188.4,29285.3,29384.1,31629.3,30394.7,30670.8,31851.8,31665.6
P28838,124,LAP3,54802.0,53984.7,51177.2,49898.9,57447.8,50546.0,50141.9,52735.4,56355.6
P40939,118,HADHA,68394.2,71838.6,69068.3,68420.5,68030.8,68743.6,69235.1,67714.3,68705.6
P12268,111,IMPDH2,33355.2,31521.7,31985.3,32438.0,29235.0,31071.7,31873.6,19623.9,30842.2
P78527,107,PRKDC,24380.2,24408.4,24666.9,25087.3,25330.0,25067.9,24949.1,16980.1,25456.9
P09972,161,ALDOC,27223.7,27741.8,28573.7,27558.5,26782.3,27928.7,27327.7,29254.9,26647.6
P49915,143,GMPS,47903.6,47358.3,48100.6,47559.6,48164.8,47733.8,48560.3,46751.4,49560.1
P07195,312,LDHB,132231.6,133690.8,134530.7,131789.9,134917.0,138909.5,130815.6,149130.0,130886.3
Q9BVA1,239,TUBB2B,508.7,508.7,426.7,462.9,498.8,485.9,456.2,442.4,541.1
Q9Y266,149,NUDC,71224.4,72657.1,72294.6,70688.3,69647.2,70422.8,71334.9,73139.7,69131.4
Q00839,147,HNRNPU,38923.3,36762.5,37169.6,38519.5,35630.1,37094.6,36543.1,17813.4,36040.4
Q15365,127,PCBP1,37793.2,41249.1,44123.2,41470.4,36268.1,45305.3,45258.4,40762.7,36709.0
P68133,323,ACTA1,13675.1,13641.9,13994.6,13615.7,14061.3,15109.1,13938.7,13708.2,14377.6
Q14152,142,EIF3A,30207.1,29664.5,28982.4,30884.2,30050.8,28682.5,28928.5,20001.6,30708.5
O75533,105,SF3B1,34783.3,32843.7,31606.2,31287.0,33389.0,31923.6,33092.7,28696.4,33414.0
Q01518,168,CAP1,74011.8,72322.9,74014.9,73421.0,75141.1,72203.8,73210.7,77376.3,72871.2
Q9NPH2,135,ISYNA1,48073.7,48910.1,50824.1,50524.1,50560.0,48603.1,47842.1,52707.0,47906.3
P23381,140,WARS1,65844.8,70631.3,73710.9,70398.2,69442.8,72153.1,68720.9,75350.1,67845.4
P07355,230,ANXA2,115501.0,120117.3,124206.8,115430.6,115689.8,120997.0,115862.6,120067.0,112558.3
Q15029,106,EFTUD2,38884.8,38824.4,38207.0,36994.7,38253.3,39106.8,37824.0,39695.4,38165.8
Q06203,112,PPAT,47077.1,49100.1,49368.7,48777.9,49776.5,47919.5,47604.1,52608.2,48797.5
P55884,110,EIF3B,50857.5,48991.4,47178.8,51147.5,48686.9,46044.6,48653.8,44079.5,51930.3
P00390,113,GSR,55248.8,56065.9,56768.4,54433.3,56327.0,55155.5,55814.6,59564.9,55949.6
Q9C0C9,96,UBE2O,39588.4,39736.7,40275.2,41172.4,41759.9,42828.6,40706.1,42363.2,41305.0
O15355,107,PPM1G,37097.9,37360.4,36636.0,35638.6,36760.2,36337.6,38239.1,37666.2,36996.4
P62937,377,PPIA,164302.6,164867.9,170288.6,164614.8,166442.5,170691.5,163141.1,175255.5,164614.8
P08670,102,VIM,52999.3,53700.9,52382.5,56073.0,54014.9,50632.6,53685.3,54471.3,52659.8
P00338,270,LDHA,117078.5,122682.9,124195.5,119646.4,122978.3,122410.2,119626.9,132900.8,119167.4
Q9NSE4,109,IARS2,54170.1,53726.4,53464.8,53633.4,56480.8,54560.1,53801.1,56744.1,55426.3
P04350,246,TUBB4A,2523.1,2393.3,2473.4,2275.2,2468.8,2255.5,2406.2,2282.3,2337.1
P23528,197,CFL1,102247.1,112124.7,115196.2,107272.6,103886.3,110127.2,108915.8,120348.3,103679.1
Q08J23,103,NSUN2,41600.1,39844.8,42751.9,41583.1,39235.7,42986.4,39655.6,40200.3,41854.9
O75083,123,WDR1,53956.9,53185.2,51954.8,52405.1,53441.4,51790.3,50682.6,51534.4,52928.0
P37802,168,TAGLN2,84825.6,86803.1,85546.9,87503.6,89464.3,85808.1,84712.7,91776.2,80897.0
O60763,85,USO1,48173.0,43709.3,43627.9,46905.6,47538.3,45236.3,45370.6,46902.4,47262.9
P33991,94,MCM4,28511.0,27221.1,25405.2,27681.4,25785.4,24884.8,26460.0,18090.9,26952.6
O75153,113,CLUH,41080.5,44194.9,40084.8,43622.9,39032.2,40878.9,39400.9,44381.4,40533.9
O60610,92,DIAPH1,47651.3,44581.0,43757.1,47409.6,43584.4,42911.2,44418.5,40482.3,45473.2
Q00610,93,CLTC,23455.9,22078.1,22272.3,23390.3,21713.5,21562.0,21993.5,17461.0,22913.1
P30101,112,PDIA3,35417.3,33527.4,33541.1,35071.2,31346.3,32527.5,33731.5,24750.8,33229.2
A0AVT1,100,UBA6,44519.1,40878.1,40149.1,42508.4,39460.8,39553.5,40811.3,32830.4,41540.6
P52209,178,PGD,94298.8,98515.8,100360.8,95701.6,97682.7,95038.6,94718.3,101400.7,92712.6
O75874,120,IDH1,65585.3,65020.7,64238.1,62764.6,66076.8,64151.8,63487.7,68603.7,64673.8
Q08378,82,GOLGA3,32890.5,35707.4,33795.8,34813.6,34091.7,34829.6,34483.1,34950.5,34481.2
P08133,111,ANXA6,56706.7,54559.2,55355.9,52044.6,56669.3,55849.2,55131.1,51746.4,56403.9
Q13451,87,FKBP5,40334.7,36977.7,37053.3,38760.9,36438.3,37012.7,37742.8,29813.3,38642.5
P35998,97,PSMC2,44993.8,41521.2,41319.9,45285.1,41956.5,41763.3,42624.6,40032.0,45887.2
Q15046,113,KARS1,51567.4,47010.0,45072.9,48625.8,49645.2,44440.3,46422.9,42445.1,50131.3
P49411,135,TUFM,48349.7,49672.5,47394.3,49173.0,47724.2,49816.7,46975.2,41128.1,47809.7
Q9Y230,103,RUVBL2,46991.4,43560.0,44257.9,46229.3,42826.2,43148.5,44365.6,44931.5,45404.0
Q9HB71,91,CACYBP,42830.4,40550.1,42076.4,42724.9,38986.0,41110.8,41238.9,36331.5,40589.3
P23588,176,EIF4B,59686.4,60786.0,58501.5,57448.4,57947.5,58432.8,59650.9,61405.8,62295.8
P00505,150,GOT2,87822.7,88998.2,91671.8,87553.7,90008.8,89328.5,86910.9,94717.7,86207.7
O75534,98,CSDE1,23594.9,23147.1,23326.5,24333.5,21459.0,23035.2,23295.4,12655.5,22471.1
P35527,126,KRT9,38923.7,72458.5,48919.8,67779.4,39195.3,40009.0,97504.5,55192.0,54764.7
Q9H2G2,96,SLK,41005.4,38842.5,35517.1,41884.9,39950.5,35885.1,37612.2,33944.6,40325.6
P49591,135,SARS1,64305.7,62408.6,63613.5,62635.9,63392.7,63590.1,62613.9,65698.0,62665.1
P24752,74,ACAT1,28402.3,25667.2,26403.3,26971.1,24972.8,26144.2,26222.3,20268.4,25079.4
P68366,183,TUBA4A,12106.7,11923.9,12698.4,11364.9,11908.3,13042.7,12483.8,11684.6,11711.4
O60271,83,SPAG9,34858.2,34757.8,33060.0,34347.3,34744.1,33932.8,33686.6,34776.7,35635.1
Q96G03,109,PGM2,57033.3,55660.9,57740.2,57243.8,56740.8,59183.6,56627.4,61937.8,54759.9
Q8WUM4,109,PDCD6IP,40197.0,35388.3,36329.5,37057.6,35477.8,35275.5,36313.2,25638.6,36880.4
P00441,137,SOD1,55095.4,53994.4,59921.7,58819.7,52883.6,55276.6,57020.3,62573.1,54411.6
O95757,98,HSPA4L,37129.3,36313.8,34575.6,35752.7,35594.7,35066.4,35163.8,32696.6,36454.5
P36776,102,LONP1,50902.8,47248.6,48954.4,44595.7,47832.0,49789.0,48897.7,47704.9,48106.2
P62195,102,PSMC5,44027.1,42369.4,41070.3,42994.3,41560.2,40010.0,41466.8,38014.6,44006.1
P13645,103,KRT10,31574.2,56967.8,47817.1,28506.9,32991.8,42306.3,111183.2,38239.0,32313.2
Q09028,93,RBBP4,41865.8,41540.5,42294.6,41573.4,40895.0,40450.1,40420.0,43812.7,39850.7
P23921,94,RRM1,41517.3,41241.2,42160.4,40229.1,40026.8,41329.4,40753.6,36909.8,40612.3
Q9Y265,95,RUVBL1,44187.9,40592.0,40562.8,42823.8,39916.3,39947.6,40910.2,41311.2,42054.0
P67809,148,YBX1,46838.8,46651.5,47190.0,47296.5,47008.5,47777.4,45282.7,50531.2,46400.8
P39023,120,RPL3,62447.3,60366.7,57837.2,63585.4,56867.9,55470.8,58789.6,61363.2,62624.4
P0DN79,112,CBSL,56871.2,55247.9,53508.4,59224.3,53085.6,52268.0,55970.9,53444.1,54371.2
O60664,89,PLIN3,33354.1,37478.0,36617.1,33673.1,35311.1,37092.6,33564.3,36584.7,36123.1
Q13867,121,BLMH,71174.6,70576.6,70203.4,68317.6,71333.2,71519.3,69180.2,76444.2,68481.2
P26641,138,EEF1G,40338.6,37957.7,37037.5,38942.0,37098.3,35957.0,36899.1,27405.8,38400.9
O43847,81,NRDC,33270.6,33601.2,32233.5,35518.9,33982.6,32580.6,33129.5,33256.5,33877.4
P56192,85,MARS1,22943.7,21041.8,20862.2,21855.2,21306.4,20597.1,20921.5,12068.8,22386.6
P22314,116,UBA1,39785.2,39762.3,37952.0,39514.9,38575.8,39881.5,38239.3,33241.2,39818.3
P37837,129,TALDO1,61287.4,61701.2,61892.6,63771.8,60640.6,59093.7,59564.3,56980.8,60779.2
P33992,106,MCM5,37828.0,37527.5,36610.1,38719.9,37178.4,36637.9,37728.4,31995.7,38605.9
Q14103,101,HNRNPD,60172.4,58793.0,63221.3,59474.9,58401.2,63116.1,61295.9,65602.5,57655.6
P17980,94,PSMC3,41532.2,37882.2,37850.2,39101.5,37978.2,37654.5,37984.7,35603.7,39242.8
Q13177,94,PAK2,38536.4,42513.3,41704.8,38944.1,41273.5,41368.4,39268.9,41261.9,40623.8
P45974,104,USP5,45892.1,46277.0,48129.5,46218.7,45488.7,46748.3,45370.3,48943.5,44905.1
P07737,230,PFN1,81483.7,82490.1,85633.7,83692.2,85685.7,82866.9,83130.7,85377.6,83094.7
Q9BQ52,92,ELAC2,32713.9,33146.9,33150.4,31853.9,34148.8,33291.0,32208.1,34145.9,33157.2
Q16543,116,CDC37,68359.3,69647.4,71925.7,69443.7,65125.9,71051.5,68465.3,72411.6,62761.4
Q14697,122,GANAB,38591.6,41906.6,36310.1,44081.8,37394.4,36507.0,37279.7,39797.9,38792.0
Q9Y6A5,70,TACC3,28007.2,28969.3,28435.4,26867.8,28796.2,29649.0,29403.1,30204.5,28504.2
P26358,77,DNMT1,30682.4,31114.2,30856.7,30446.9,30527.5,30809.2,31260.4,31419.5,30141.0
Q14247,94,CTTN,43396.1,43940.7,43904.8,41845.9,42705.3,43692.4,43962.5,45751.7,41523.0
P12956,100,XRCC6,37095.4,34054.4,33985.8,36207.6,34770.4,33668.6,34325.1,22703.4,34952.8
Q99798,87,ACO2,30899.1,29478.1,29248.1,30248.9,31950.8,29768.6,30220.1,28400.1,32602.8
Q99497,137,PARK7,65919.0,66394.5,64623.1,67293.4,67153.4,64531.9,65805.5,73912.4,68137.7
Q5H9R7,95,PPP6R3,40910.6,41761.3,42087.6,42414.7,43351.5,42650.8,42146.9,44924.9,42551.1
P13010,83,XRCC5,25164.4,23676.2,23177.6,24037.5,23589.0,23633.8,23769.7,15429.1,23443.8
Q9UIA9,96,XPO7,42327.3,40885.0,40112.0,43732.0,45268.4,41974.1,42611.7,44656.1,45925.2
Q9H4A4,102,RNPEP,45925.5,44756.7,44911.1,45682.6,46112.4,45328.2,45211.7,46386.1,44459.2
P04083,121,ANXA1,56631.9,50992.6,51402.8,53877.0,52932.9,52950.5,50759.3,44732.1,52923.3
Q13435,75,SF3B2,29009.9,26957.3,26031.8,26080.8,27241.0,26734.1,27706.4,25544.3,28113.8
P16949,188,STMN1,85459.7,82754.9,87337.6,85055.4,78613.6,85044.4,82415.0,97740.1,79049.1
Q9NYU2,75,UGGT1,31856.1,30236.7,28578.1,30853.0,31445.7,29031.0,29927.1,29750.5,31800.9
P31946,173,YWHAB,19120.2,19479.2,21137.2,21157.1,18708.3,19609.7,19256.3,21571.8,18043.5
P55084,83,HADHB,46004.0,46475.8,45447.2,44697.0,45584.6,45500.6,45612.6,45977.5,45767.4
P46109,122,CRKL,45815.4,48546.2,48327.6,46173.1,48016.2,48162.7,47478.5,49738.5,47056.3
P12277,98,CKB,20695.0,19199.9,19515.0,20351.3,19320.0,20447.6,19652.2,13327.7,19745.2
Q9Y4E8,87,USP15,33974.5,33278.0,33497.8,35176.3,31599.9,32428.7,32827.3,27225.5,32957.9
Q14997,89,PSME4,31592.5,31716.4,30906.3,32209.8,32919.8,31736.9,31258.2,32084.8,32710.4
O43242,119,PSMD3,53635.3,50519.2,49809.5,52522.6,50706.5,47541.3,50260.4,46464.6,53017.7
Q96KP4,74,CNDP2,28147.9,28675.0,31710.8,29536.7,31943.8,31816.4,32114.0,30590.9,28225.7
P52888,112,THOP1,53802.1,55089.7,55776.6,55432.4,56156.7,53855.0,54339.2,59541.0,55513.9
Q01469,64,FABP5,36146.7,34387.9,33184.4,34394.5,33954.4,34055.6,35434.5,40214.7,34191.9
O14980,116,XPO1,47441.9,44618.8,44522.2,51881.4,49718.5,45859.9,49216.9,46491.9,51156.9
P27797,77,CALR,25037.5,22523.1,22129.0,23950.8,21316.5,21113.1,22571.0,12074.8,22734.2
P52907,93,CAPZA1,33563.4,33221.1,33855.1,33076.2,33964.8,33464.2,32908.0,35290.2,32356.0
P13489,75,RNH1,36330.0,35697.8,35977.2,35356.4,35433.7,36060.0,34950.7,38278.3,33806.6
P42765,70,ACAA2,31369.3,31532.5,30878.6,30398.1,32813.3,31139.3,30970.2,32431.9,31831.4
P19338,99,NCL,36032.1,34703.9,35220.4,35775.6,35165.7,34055.5,35720.1,23218.3,35625.7
Q15393,79,SF3B3,29066.4,29483.3,27867.3,28019.0,28934.4,28298.4,28762.1,26263.8,29465.5
