Accession,# PSMs,Gene Symbol,Abundances_Pool_0,Abundances_Pool_1,Abundances_Pool_2,Abundances_Pool_3,Abundances_Pool_4,Abundances_Pool_5,Abundances_Pool_6,Abundances_Pool_7,Abundances_Pool_8
Q01844,20,EWSR1,1973.0,2261.7,2004.4,2312.2,1957.2,2116.6,2166.4,2143.3,2282.6
Q06265,24,EXOSC9,4181.9,4749.5,4973.0,4882.4,4640.8,4824.1,4906.4,5141.0,4942.3
P14866,24,HNRNPL,1832.4,1466.4,1394.6,1512.6,1469.1,1562.1,1426.5,993.3,1485.8
O00462,33,MANBA,7000.3,6393.0,6228.4,6079.3,6257.2,5979.0,6051.8,6360.8,6342.3
Q8WW12,30,PCNP,4984.1,4943.5,4686.0,4536.9,4299.4,5321.7,4886.5,5043.8,5121.5
Q8N1F7,21,NUP93,3172.0,3004.1,2995.9,3277.0,2960.2,3128.7,2920.4,2201.0,2991.1
Q9UHV9,31,PFDN2,7948.1,7253.3,7238.6,7590.4,6948.5,7430.7,7454.5,7781.4,8848.4
P24666,18,ACP1,2977.3,1943.1,2004.2,2075.8,2841.8,2055.6,2011.6,1648.9,2687.8
O43681,36,GET3,4936.3,5805.4,5868.6,5833.9,5982.8,5626.9,5864.4,6284.8,5920.8
P52565,44,ARHGDIA,8157.6,8802.3,9137.4,8583.4,9224.6,8828.0,8761.9,9077.2,8677.8
P05166,23,PCCB,3082.2,2531.5,2398.8,2476.2,2257.1,2395.7,2527.9,2497.5,2538.4
Q9BXR0,25,QTRT1,6345.2,6159.7,6000.1,5848.7,5778.9,6220.2,6241.3,6425.6,6238.8
Q5MIZ7,21,PPP4R3B,807.2,798.8,802.1,880.2,760.7,740.0,783.3,950.2,843.4
Q9C0D3,18,ZYG11B,3165.8,3078.6,3150.4,3049.5,3204.1,2923.8,3184.4,3261.7,3240.9
Q86U44,22,METTL3,2687.6,2622.8,2531.8,2679.8,2507.5,2824.6,2662.2,2623.4,2649.4
P46736,23,BRCC3,4479.2,3750.4,3692.4,3621.4,3775.3,3654.4,3851.7,3715.4,3657.4
Q8N0W3,28,FCSK,5619.4,5103.8,4788.5,4766.9,5257.7,4684.2,4868.8,5000.2,5012.2
Q86TI2,30,DPP9,4480.7,4685.1,4429.9,4969.6,4181.1,4908.9,4639.9,3921.0,4352.1
P61006,33,RAB8A,7867.2,6867.8,6860.9,6664.6,6983.6,6754.6,6760.2,6719.9,6809.2
Q32P44,22,EML3,4388.7,3770.5,3752.0,3843.5,3584.9,3920.8,3868.6,3722.3,3852.9
Q8IW45,20,NAXD,2687.7,2279.1,2181.9,2217.5,2142.4,2242.3,2362.3,2334.8,2231.9
Q9BYX7,80,POTEKP,,,,,,,,,
Q6UB35,28,MTHFD1L,3644.9,3358.8,3116.7,3491.0,3141.7,3381.5,3314.8,2346.5,3292.1
P50213,30,IDH3A,7096.8,6320.9,6078.2,6510.4,6027.9,6338.0,6457.3,6013.3,6533.3
Q9GZN8,21,C20orf27,2956.3,3060.0,3054.4,2941.5,3013.8,2911.9,3056.6,3062.2,3068.4
Q15257,46,PTPA,10923.1,10715.9,10763.9,10048.3,10694.2,9734.4,10523.4,11031.4,10378.9
Q6P2I3,21,FAHD2B,,,,,,,,,
Q92783,21,STAM,3207.5,3293.7,3338.0,3254.2,3464.9,3329.8,3505.1,3452.8,3300.9
P52566,28,ARHGDIB,6683.3,6816.6,6906.1,6785.0,7170.5,6763.2,7405.0,7399.5,6846.6
P19174,23,PLCG1,1786.5,1616.1,1600.0,1775.1,1661.6,1808.6,1701.0,1712.8,1618.2
Q96EB6,20,SIRT1,2016.1,2001.8,2045.0,2091.5,2065.6,2122.8,2073.5,2312.3,2726.2
Q15054,21,POLD3,4405.0,4392.9,3999.6,4520.7,3847.7,4475.2,4220.2,4225.2,4357.8
Q14141,20,SEPTIN6,1025.8,1055.5,1048.7,1031.6,977.1,1082.4,1018.0,1157.3,1084.5
Q9Y3A5,24,SBDS,6750.5,6798.9,6477.5,7647.3,6493.4,6537.5,6495.2,5524.0,6699.8
P52895,21,AKR1C2,243.4,279.2,274.7,288.4,276.6,276.5,266.7,195.8,262.8
P61964,24,WDR5,3296.1,4033.5,4207.3,3922.0,4276.3,4136.5,4022.0,3945.4,3714.0
Q15024,29,EXOSC7,7468.7,7735.4,7838.6,7318.4,7670.2,7557.3,7532.9,8287.9,7646.9
P13674,26,P4HA1,4722.2,4829.6,4857.0,5161.6,4625.4,5092.6,4884.4,4548.6,4631.0
Q9NTJ3,21,SMC4,2570.8,2196.5,2032.7,2185.5,2074.4,2261.6,2135.5,1624.3,2311.0
P61088,49,UBE2N,6954.8,7894.3,8527.8,8143.9,8546.8,8051.7,7947.9,8555.1,8011.2
P62993,37,GRB2,8900.9,8493.8,8003.5,7909.2,7784.9,8747.2,8568.6,8568.3,8007.3
Q9H974,31,QTRT2,7303.8,6500.0,6234.3,6208.9,6402.9,6320.1,6490.0,6724.4,6701.2
P07339,24,CTSD,5922.1,5620.5,5964.2,6081.3,5791.0,5963.8,5995.9,6187.2,6146.5
Q8TCD5,33,NT5C,5583.2,5390.6,5458.7,5063.6,5624.4,5182.2,5467.0,5726.7,5430.1
Q9BZE1,20,MRPL37,2846.5,2472.3,2489.5,2667.5,2494.0,2405.5,2442.8,2660.0,2599.3
Q9GZU8,33,PSME3IP1,5487.2,5889.0,5939.1,5887.0,5736.0,6270.8,5852.0,6298.6,6132.8
P22570,27,FDXR,4605.3,4490.2,4294.4,4905.5,4326.1,4467.6,4398.7,3508.4,4419.7
P49720,39,PSMB3,6745.6,6941.0,6967.0,6829.4,6952.0,7594.4,6877.0,6851.8,7010.6
Q9UHY1,19,NRBP1,2584.5,2635.6,2662.9,2659.2,2760.5,2408.6,2569.0,2629.7,2585.5
Q8NHP8,31,PLBD2,8115.3,7563.4,7872.1,7316.5,7555.1,7057.6,7748.7,8207.2,8009.2
O95372,53,LYPLA2,13879.3,10056.5,9658.6,9509.1,9735.3,9847.3,10067.0,10045.2,9605.7
Q9NTK5,36,OLA1,3957.0,3855.1,3804.3,4504.8,3891.6,3921.6,3731.9,2069.5,3544.4
Q92890,25,UFD1,5189.6,4556.8,4541.7,4210.2,4670.3,4570.9,4691.2,4450.8,4254.8
P78330,27,PSPH,5984.0,5214.5,5203.2,5123.1,5406.7,5122.7,5275.3,5631.1,5347.0
Q15907,42,RAB11B,10456.6,11870.2,12164.9,11202.9,12586.0,11134.2,12003.3,12286.6,11750.5
Q15370,32,ELOB,8748.2,9526.7,9666.5,9541.8,9297.3,9563.3,9689.3,10179.6,9542.2
Q8NBF6,27,AVL9,4150.9,4195.5,4132.5,4084.0,4141.3,4264.8,4216.8,4551.0,4261.2
P62266,27,RPS23,3467.5,3800.8,3820.3,3731.9,3899.8,3369.2,3454.7,3319.1,3304.0
P62987,110,UBA52,1215.0,1293.8,1191.5,1321.0,1109.4,1099.1,1239.7,1036.0,871.7
P08865,35,RPSA,8350.8,9025.5,9003.5,9637.0,8602.5,8166.4,8669.8,8682.1,8650.2
P08134,30,RHOC,895.5,902.6,844.2,908.6,844.8,940.4,909.9,908.1,995.7
P10599,43,TXN,10047.1,13082.0,13744.1,14025.4,10730.6,13761.5,8957.6,14515.7,16791.6
Q9UL46,41,PSME2,7907.8,8215.1,8213.5,8327.5,8093.8,7894.3,8322.7,8498.9,8412.6
P49711,24,CTCF,3486.7,2994.5,2890.4,2771.5,2855.6,2614.5,2892.5,2929.4,2806.3
Q9H993,32,ARMT1,5266.8,5760.2,5776.6,5761.0,6147.6,5544.9,5990.4,6056.5,5689.0
Q9GZT9,21,EGLN1,2952.5,2724.5,2485.9,2762.6,2242.4,2762.3,2690.8,2564.1,2637.7
O94992,30,HEXIM1,5670.1,5949.4,6067.6,6098.2,5801.8,6477.4,6330.7,6293.3,5837.0
Q9UL25,23,RAB21,3964.0,3507.2,3542.0,3502.0,3693.0,3911.4,3897.6,4011.2,3658.7
P37108,42,SRP14,9031.6,9235.5,9064.6,8779.8,9351.6,9401.6,9127.2,9208.3,8300.2
P51687,25,SUOX,5381.9,5097.2,4731.9,4527.1,4720.6,5088.0,4875.2,5334.9,5355.3
P69905,31,HBA1,2600.6,2669.2,2648.5,2465.6,2878.0,2492.9,2343.8,2602.2,2409.7
O00233,32,PSMD9,5048.5,5696.7,5569.3,5551.5,5259.4,5655.7,5400.9,5858.8,6212.8
Q5T1C6,17,THEM4,4848.2,5052.3,5096.3,4801.2,5084.8,4910.3,5211.1,5345.6,4932.0
P55039,27,DRG2,6184.4,5151.8,4895.9,4981.8,4918.5,4623.2,4774.5,5133.3,5112.0
Q13404,38,UBE2V1,10826.7,7171.3,7279.7,6714.9,7186.2,6703.5,7600.0,7618.0,7350.5
P08758,29,ANXA5,3400.1,3407.6,3257.2,3948.5,3308.6,3433.4,3260.5,1922.2,2969.3
P00374,36,DHFR,3323.8,2934.2,3334.3,12446.3,3743.8,13118.4,3249.6,2641.7,13247.2
P40855,26,PEX19,4876.3,5104.5,5230.9,5184.6,5012.5,5017.0,5311.3,5408.2,5444.0
Q9BW92,23,TARS2,2888.1,3276.1,3427.0,3239.6,2329.7,3585.3,3671.2,3010.9,2512.1
P61970,29,NUTF2,6383.2,7389.7,8003.7,7093.3,8778.4,7102.1,7924.5,7979.6,7073.1
Q8N0X7,29,SPART,4160.6,4058.7,4143.2,4346.9,3976.9,4055.7,4033.1,4099.6,4349.5
P31749,28,AKT1,1059.3,1222.4,1343.0,1261.6,1522.2,1310.8,1330.0,1352.0,1197.0
Q6IA69,28,NADSYN1,3735.4,3144.2,3075.5,3002.7,3099.6,2998.7,3120.0,3004.8,3255.2
P21964,17,COMT,2680.8,2579.9,2639.1,2599.3,2798.8,2623.5,2467.2,2648.8,2573.5
P20339,27,RAB5A,3990.3,3265.1,3367.1,3020.1,3578.2,2920.1,3099.1,3380.5,3122.0
Q16186,36,ADRM1,5149.7,6108.4,5749.2,6348.4,5753.8,5774.8,5745.2,5563.9,6192.7
P60228,22,EIF3E,2676.4,2984.5,2762.0,3404.7,2738.0,2841.2,2829.3,2073.3,2903.6
P30626,30,SRI,9654.6,8687.5,8517.6,8126.9,8326.1,8127.2,7613.6,8643.7,8973.5
P07858,22,CTSB,2374.3,2041.9,2086.5,2224.2,1990.3,2126.4,2012.4,1785.8,2300.3
Q14671,17,PUM1,2667.0,2171.6,2207.2,2272.2,2185.4,2540.4,2352.0,2353.9,2359.0
Q2NL82,26,TSR1,2582.3,2402.4,2278.8,2421.2,2318.2,2355.8,2226.2,2075.8,2310.8
Q9BQP7,21,MGME1,3793.9,4692.9,4639.9,4552.3,4504.0,4633.5,4546.5,5024.7,4707.9
Q7L8J4,23,SH3BP5L,3653.7,3535.2,3359.4,3438.0,3481.0,3698.3,3674.2,3703.8,3624.7
P49841,20,GSK3B,1150.7,1124.9,1224.4,1655.9,1345.0,1302.6,1423.6,1830.4,1755.0
P53621,22,COPA,2438.1,2508.9,2465.5,2546.7,2271.1,2297.5,2332.5,2142.0,2418.1
P50748,18,KNTC1,1135.0,1044.5,1086.1,1126.2,1198.5,1147.8,1131.0,794.4,1040.6
Q9Y2B0,32,CNPY2,5818.0,5165.8,5376.2,4960.1,5558.4,4940.9,4517.9,5175.8,5214.2
Q14696,22,MESD,3883.9,4105.0,4199.3,3863.6,4099.5,4043.3,4460.0,4463.8,4024.0
P32321,25,DCTD,4339.9,4582.2,4811.8,4700.7,4743.6,4883.2,4948.2,4914.7,4621.9
Q16630,20,CPSF6,3435.3,2905.7,2618.4,2776.1,2724.9,2657.4,2672.4,2873.7,3224.8
Q99436,40,PSMB7,8627.5,9388.0,9494.9,9933.3,8664.8,10767.4,10222.3,9491.2,9759.8
O14964,34,HGS,10078.1,8536.4,7966.9,8837.9,8164.6,8751.8,8548.1,8548.8,8970.2
Q13112,22,CHAF1B,5014.8,4353.4,4254.9,4401.3,4046.0,4308.6,4239.9,4276.2,4472.5
P06865,35,HEXA,9793.4,10943.4,10900.4,10334.3,11146.1,9985.1,10657.7,11495.5,10902.7
Q9BV57,31,ADI1,3855.8,5152.4,5119.9,5151.4,4415.1,5178.5,5129.8,5298.7,4606.0
Q7Z6B0,27,CCDC91,4426.6,4733.7,4803.3,4731.9,4985.3,4908.8,4732.8,5095.9,5121.0
Q13492,29,PICALM,5296.0,5672.7,5851.6,5843.4,5744.1,5938.9,5989.0,5821.7,5992.1
P13693,36,TPT1,3711.2,4814.8,5006.9,4927.8,5192.4,4223.7,4178.8,4581.1,4361.4
P52292,25,KPNA2,2876.6,2807.7,2676.5,3017.3,2958.0,3003.5,2706.6,2375.5,3072.7
P39019,43,RPS19,5919.9,5987.7,5791.8,6126.4,5955.2,6328.1,5679.6,5358.9,5473.3
Q15004,21,PCLAF,5201.3,4548.8,4334.0,4543.1,4051.2,4537.4,4764.8,4715.5,4473.6
P0CG39,86,POTEJ,1051.5,1465.6,1595.3,1465.1,1500.1,1566.9,1674.1,1621.9,1533.0
P19784,17,CSNK2A2,1400.7,1470.6,1510.5,1933.2,1650.2,1499.3,1641.1,1986.3,1894.7
O60684,25,KPNA6,3578.2,2935.2,2755.9,2995.7,2720.6,2891.3,2799.9,2575.8,2971.8
Q9NQX3,27,GPHN,5206.5,4586.3,4455.0,4494.5,4302.2,4390.0,4669.0,4668.8,4744.9
P35612,25,ADD2,3924.0,3161.9,3116.9,3181.0,3043.3,3329.1,3167.9,3149.5,3220.3
Q14839,21,CHD4,2413.6,2451.6,2497.8,2512.9,2593.0,2556.1,2603.9,2252.5,2519.9
O00505,25,KPNA3,1413.5,1890.7,2036.0,1914.7,1964.7,1754.8,1844.3,2035.6,1959.3
P42224,20,STAT1,2622.9,2415.0,2446.0,2601.6,2663.5,2272.0,2307.3,1780.5,2416.8
P36543,33,ATP6V1E1,10025.7,9943.6,9761.3,9774.3,9484.5,10135.9,10116.9,9987.9,9781.6
Q7Z7E8,25,UBE2Q1,5775.5,5822.9,5706.2,5747.0,5265.6,5594.4,5651.5,5780.4,5358.9
Q99471,25,PFDN5,9314.7,8440.2,8655.8,8505.3,8698.4,8294.7,9129.7,9309.5,9158.9
P35249,21,RFC4,3396.7,2996.1,3013.8,3318.1,3332.0,3145.4,2963.8,2900.3,3079.9
Q9NX46,20,ADPRS,4554.9,3386.8,3247.2,3470.0,3050.3,3561.3,3411.2,3403.2,3332.4
Q92526,56,CCT6B,223.4,212.4,200.2,240.8,224.0,225.1,212.3,166.1,199.9
P25705,18,ATP5F1A,3526.5,3341.0,3073.1,3539.8,3092.4,3181.2,3135.4,2811.1,3190.0
Q96K21,26,ZFYVE19,6194.4,5094.1,5072.6,5069.7,4886.3,5202.8,5281.6,5698.1,5356.5
P80217,29,IFI35,3925.6,4397.0,4323.9,4334.8,4182.1,4615.4,4471.8,4805.9,4519.9
O15498,29,YKT6,5552.7,6766.3,6828.6,6691.7,6981.8,6726.4,7063.0,7323.0,7091.7
O60547,29,GMDS,6936.7,5632.6,5317.9,5295.9,5265.5,5543.2,5496.1,5704.2,5757.3
O60832,22,DKC1,5161.8,4351.1,4102.7,4243.3,4092.6,4305.6,4308.1,4446.4,4467.2
Q8NFH4,23,NUP37,4055.6,4554.9,4396.4,4167.4,5135.2,4213.9,4651.1,4568.1,4200.2
P21980,17,TGM2,1586.7,1381.9,1351.8,1554.2,1344.1,1434.3,1300.8,1188.1,1317.2
O60232,15,ZNRD2,1315.6,1402.2,1624.6,1266.4,1759.4,1307.7,1418.4,1430.9,1224.4
Q92888,19,ARHGEF1,1982.6,1531.1,1464.3,1693.6,1491.1,1519.7,1501.0,1253.8,1509.8
O14929,31,HAT1,2389.7,2785.7,2671.4,3049.9,2802.8,2683.5,2702.3,2297.9,2594.4
P62633,44,CNBP,5892.3,6134.7,5976.5,5740.6,5509.9,6089.0,6055.8,6534.9,6470.9
P21283,24,ATP6V1C1,3978.1,3659.8,3658.0,4059.9,3628.7,3735.3,3616.2,3330.7,3686.2
P08559,28,PDHA1,4735.7,4829.4,4511.4,5387.5,4437.5,5052.4,4528.7,3775.7,4554.7
P06730,29,EIF4E,4479.7,5272.5,5416.0,5391.6,5055.6,5237.1,5519.4,5331.8,5165.9
Q06124,30,PTPN11,4105.0,3405.7,3133.0,3643.6,2980.2,3266.5,3236.1,2778.9,3185.8
Q13813,16,SPTAN1,1904.4,1759.9,2051.0,1712.0,2329.7,1857.7,1693.4,1822.0,1814.0
O75170,22,PPP6R2,1896.6,1662.9,1752.8,1690.5,1874.6,1739.4,1719.9,1772.5,1699.5
Q8NCN5,22,PDPR,3530.5,2782.7,2444.0,2992.2,3292.3,3130.3,2713.3,2675.7,3610.3
P16403,33,H1-2,2349.3,2013.7,1920.8,1600.9,1876.7,1679.3,1912.0,1869.9,1623.5
Q9Y508,36,RNF114,5186.1,4646.2,4367.0,4279.9,4061.6,4569.7,4645.9,4866.0,4544.9
P10412,28,H1-4,7537.4,6888.1,7092.8,6698.6,7335.5,7804.5,6942.2,7043.0,6876.3
Q8TEQ6,22,GEMIN5,2008.5,2072.9,2051.8,2130.2,2249.4,1900.0,1914.9,1626.6,1844.2
Q7L0Y3,22,TRMT10C,1479.5,1501.9,1487.3,1732.1,1445.5,1678.5,1528.5,1124.4,1508.2
P05937,18,CALB1,4573.6,4215.5,4210.0,4087.6,4277.0,4262.1,4264.9,4456.8,4389.2
Q15398,20,DLGAP5,3913.1,4344.0,4105.3,4555.9,3781.0,4704.4,4295.2,4255.8,4164.0
P53999,24,SUB1,3736.9,3818.3,3821.6,3627.5,4258.1,3794.3,3563.2,3929.8,3657.5
Q9NZI8,26,IGF2BP1,2498.6,2346.8,2275.9,2436.5,2184.0,2355.9,2339.4,1572.3,2005.5
Q8WUD4,19,CCDC12,3831.9,3817.1,4074.0,4187.8,3743.0,4358.3,4158.6,4346.7,4201.1
P45954,23,ACADSB,3975.9,3772.8,3554.0,4023.9,3526.9,3760.4,3758.0,3223.3,3694.7
Q04726,21,TLE3,3865.1,3535.0,3379.5,3363.6,3376.3,3412.7,3323.2,3448.0,3592.4
P15586,22,GNS,5686.5,5739.1,5411.0,5560.9,5381.8,5562.0,5769.4,5902.9,5773.2
Q14691,22,GINS1,5600.8,4863.0,4693.7,4657.6,4478.5,4406.4,4479.7,4549.3,4545.4
Q7Z406,35,MYH14,68.4,60.5,80.9,50.8,52.0,79.1,51.4,94.4,83.0
P46783,37,RPS10,4727.1,5714.3,5169.5,5689.7,5035.1,5823.0,5367.1,6644.3,5848.6
Q92530,37,PSMF1,3886.0,3869.0,4035.0,3911.5,3990.0,4293.7,4174.7,4326.4,4155.4
Q8IUR7,20,ARMC8,1820.0,1872.4,1709.6,2072.1,1556.1,1824.9,1721.6,1477.2,1699.2
Q9UFN0,37,NIPSNAP3A,7482.2,7183.4,7235.9,7156.0,7453.7,6925.7,7133.5,7586.7,6823.2
P15559,21,NQO1,5971.7,5547.2,5026.4,5216.9,4886.6,5343.9,5557.6,5427.2,5488.6
P78346,26,RPP30,4381.0,3624.2,3634.1,3790.5,3625.5,3656.9,3764.0,3871.3,4084.1
P08779,26,KRT16,462.2,621.5,708.9,620.5,673.8,674.4,711.3,712.1,596.5
P28072,36,PSMB6,8105.5,7224.3,7291.9,7546.1,6955.6,7811.3,7646.6,7259.6,7749.2
P31943,29,HNRNPH1,1794.7,1463.4,1487.6,1581.5,1353.0,1615.1,1527.8,1121.9,1490.8
Q96GA7,26,SDSL,6902.6,5877.3,5732.2,5662.5,5419.2,6112.3,6032.5,5990.2,6225.5
P36957,16,DLST,3400.5,2183.9,2149.5,2223.2,2354.3,2092.3,2171.2,2170.5,2384.3
P55010,23,EIF5,3452.4,3847.7,3528.9,4238.9,3498.5,3799.8,3658.4,3080.3,3682.2
Q9BZZ5,24,API5,4916.5,4511.9,4661.7,4741.2,4746.6,4585.6,4754.0,4821.8,4519.4
Q9H0D6,19,XRN2,3704.4,3949.2,3616.1,3814.2,3531.8,4041.7,3817.6,3605.4,3859.7
P09012,17,SNRPA,5676.7,6634.3,6356.5,5835.7,6394.9,5956.4,6092.0,6402.9,6375.6
Q7Z3U7,22,MON2,2318.0,2311.1,2331.9,2571.2,2459.6,2391.9,2284.4,2073.4,2409.1
Q9H488,18,POFUT1,2872.4,3021.0,2920.9,2966.8,2908.6,2993.2,3119.2,2963.9,2956.4
O43747,26,AP1G1,3974.0,3936.7,3936.7,4277.2,4058.0,3706.4,3683.8,3698.6,4001.7
Q9BSH5,21,HDHD3,4705.7,4546.5,4495.0,4391.0,4590.5,4265.1,4555.1,4711.3,4434.0
P48556,43,PSMD8,10328.0,10425.8,10256.1,10847.9,10018.4,9211.6,9708.7,9249.2,9543.2
Q07812,18,BAX,5299.0,4749.3,4416.2,4405.6,4177.4,4667.9,4634.9,4993.6,4995.4
P62491,41,RAB11A,94.8,85.7,84.0,81.3,80.4,84.8,77.1,83.2,90.0
P11177,16,PDHB,2327.1,2331.5,2188.5,2654.8,2180.1,2354.2,2779.5,2039.3,2181.6
Q14444,24,CAPRIN1,6078.9,6603.7,6230.3,6876.8,5919.6,7101.5,6242.5,6596.4,7229.7
P84095,21,RHOG,6565.6,5304.0,5683.6,5211.6,5575.0,5343.2,5362.5,5429.6,5383.7
P16298,21,PPP3CB,964.0,996.4,917.5,943.8,899.4,1011.3,967.7,1008.6,1059.0
Q96IU4,24,ABHD14B,8462.8,4393.6,4261.0,4244.0,4298.2,4186.8,4321.0,4439.6,4556.7
Q9Y316,26,MEMO1,5255.1,4602.8,4906.6,4598.3,5259.6,4750.9,4680.2,4686.2,4707.6
Q8N8S7,20,ENAH,2658.2,2600.1,2491.9,2541.9,2582.2,2657.8,2616.5,2596.4,2682.1
Q32P41,24,TRMT5,2552.2,2471.2,2311.6,2438.7,2447.5,2466.3,2385.3,2359.4,2533.1
P27635,28,RPL10,5422.1,5485.3,4761.6,5852.3,4537.9,4577.9,4593.8,4367.0,4732.0
Q9NP74,22,PALMD,2452.1,2481.4,2422.9,2582.4,2381.1,2663.4,2462.6,2636.3,2853.9
P61019,24,RAB2A,3965.8,4405.0,4524.1,4449.2,4802.4,4368.8,4427.4,4595.4,4685.0
P25398,29,RPS12,2580.7,3070.0,2962.3,3355.0,2711.1,3094.6,3189.0,2889.6,3073.2
Q99627,27,COPS8,4562.3,3736.7,3550.0,3809.3,3591.1,3939.5,3835.0,4100.3,3885.3
P46781,55,RPS9,12476.2,13916.0,13123.2,14272.8,12324.9,11697.2,12709.4,12113.9,13156.1
Q8N3D4,15,EHBP1L1,922.8,855.7,799.9,883.2,862.7,894.0,873.3,811.4,917.4
P53367,22,ARFIP1,4375.3,4302.1,4150.9,4650.4,4032.8,4226.5,4151.9,3985.2,4447.6
O60907,16,TBL1X,177.4,120.4,124.4,121.7,126.8,133.0,147.0,119.6,118.8
Q6DHV7,19,ADAL,4361.4,4423.4,4141.8,3999.6,4342.1,4234.2,4240.6,4667.1,4244.9
Q96KR1,17,ZFR,2860.0,3097.5,2731.5,2891.7,3092.3,2869.0,3669.6,2789.8,2972.2
Q9BRA2,42,TXNDC17,5695.7,6289.6,6032.6,5685.7,5834.4,5929.7,6124.9,6779.9,5194.7
Q66LE6,18,PPP2R2D,538.9,551.9,562.7,579.8,483.9,540.7,493.9,491.8,548.3
O14981,22,BTAF1,3527.4,3029.8,2853.5,3000.7,2678.1,2949.8,3003.1,3176.6,2939.9
P09493,44,TPM1,1899.9,2001.2,2073.5,1987.3,2063.5,1975.3,2071.0,2188.6,2099.3
Q9BQ61,15,TRIR,2775.2,2455.1,2602.1,2833.1,2394.1,2848.1,2757.3,2829.8,2825.2
P55735,20,SEC13,3278.3,4019.0,3997.8,3997.1,4107.3,3756.5,4181.4,4060.8,3924.0
P51149,22,RAB7A,4709.4,4409.5,4519.9,4508.7,4500.1,4366.9,4630.6,4642.9,4437.8
Q96EM0,23,L3HYPDH,4253.7,3390.1,3327.1,3232.4,3350.6,3283.3,3379.7,3598.0,3425.2
P62750,31,RPL23A,6503.4,8452.1,8218.2,9154.1,7688.3,8090.4,8055.9,7719.6,8207.1
Q15418,25,RPS6KA1,998.9,937.0,954.4,924.3,1050.3,1004.1,934.5,821.0,896.9
P47712,18,PLA2G4A,3821.8,3555.9,3415.6,3834.2,3648.4,3261.6,3482.0,3043.3,3521.2
Q9NRX4,37,PHPT1,5434.7,6195.3,6166.7,5561.0,5674.8,6158.6,5692.7,6417.4,6391.2
P13716,22,ALAD,3499.3,3481.3,3343.5,3359.0,3395.2,3677.4,3539.9,3603.1,3521.2
Q13573,25,SNW1,4123.0,4132.9,4467.4,4253.9,4404.1,4509.8,4276.2,4402.3,4168.9
Q92990,20,GLMN,2794.7,3019.6,2883.1,3170.8,3125.7,2736.5,2887.2,2827.8,2973.0
O95551,15,TDP2,2378.2,2490.1,2478.1,2338.6,2304.2,2483.8,2551.1,2521.8,2422.5
Q16539,26,MAPK14,9058.0,10492.7,10192.7,2602.0,5272.1,5656.2,2498.2,2092.6,2523.6
P63279,27,UBE2I,6083.9,6581.0,6626.0,7089.9,6703.9,7371.4,7219.1,7172.3,6805.8
Q15121,20,PEA15,2182.0,3127.4,3151.1,3116.3,3232.3,3156.1,3010.5,3366.6,3373.0
Q9HD15,18,SRA1,2941.6,3044.8,2968.4,2807.0,2980.5,3074.9,3129.9,3269.3,3253.0
Q14353,21,GAMT,2389.2,2530.0,2606.5,2468.9,2632.3,2630.6,2612.2,2573.7,2316.9
O00743,31,PPP6C,7511.0,6525.5,6209.5,6105.0,6270.3,6109.6,6268.2,6344.1,6087.8
Q9NWV4,24,CZIB,7022.7,6467.2,6673.4,6092.8,6737.7,6357.4,6542.7,7026.9,6566.8
P09661,24,SNRPA1,7466.8,5767.7,5346.0,5587.5,5125.9,5312.4,5550.1,5170.9,5612.4
O95865,25,DDAH2,7168.7,5198.1,4909.4,4816.4,4836.4,5012.3,5164.2,5282.6,5404.7
P16278,12,GLB1,1112.3,1234.6,1194.6,1363.4,1198.0,1194.4,1180.7,951.1,1102.2
P59998,30,ARPC4,5239.0,5184.0,5597.7,5090.0,5390.1,4939.1,5186.6,5251.9,4895.4
P62249,45,RPS16,9532.0,10136.8,9459.6,9866.7,9347.6,8806.2,9222.7,8872.7,9367.8
Q9H2P9,14,DPH5,2337.7,3099.6,2677.9,2831.0,3759.2,3111.7,3191.3,2872.6,3005.5
Q9H0U4,30,RAB1B,1002.0,1467.9,1312.0,1211.0,1205.9,1367.1,1477.9,1503.0,1589.9
P53618,20,COPB1,1959.4,1935.4,1864.1,2145.0,1947.3,1919.3,1871.5,1642.3,1986.8
Q13188,16,STK3,2562.5,2563.9,2700.1,2417.2,3107.2,2603.6,2872.6,2892.7,2370.2
P41567,15,EIF1,1929.6,2977.4,3175.6,3072.4,3165.4,3160.6,3222.4,3609.6,3102.3
Q5VWZ2,25,LYPLAL1,6306.0,5053.2,5019.9,5138.2,5260.8,5100.5,5197.1,5238.3,5546.1
Q9HBM1,19,SPC25,4408.1,3708.9,3635.6,3766.6,3536.4,3764.6,3697.3,4012.6,3839.7
Q99417,16,MYCBP,3499.1,5318.0,5614.2,5456.9,5557.6,5204.9,5319.5,5733.2,5437.4
Q13510,38,ASAH1,5992.8,5549.4,5722.4,5301.1,5687.8,5583.4,5970.1,6219.6,5822.0
O14545,17,TRAFD1,2222.6,1784.1,1744.8,1844.2,1590.1,2023.7,1833.5,2002.0,2040.6
Q9NWV8,26,BABAM1,4579.7,4298.5,4139.9,4280.1,3926.8,4179.7,4231.2,4197.5,4316.3
Q9BW27,22,NUP85,3791.6,3250.9,3367.1,3463.1,3210.3,3260.4,3285.8,3368.5,3369.6
Q15785,19,TOMM34,1715.5,1603.4,1636.6,1801.5,1661.0,1770.0,1751.0,1011.0,1703.1
