,Accession,Gene Symbol,Palbociclib,Panobinostat,Raltitrexed,Methotrexate,Vemurafenib,Fimepinostat,Olaparib,Bafetinib,SCIO-469,OTS964,SL-327,Abemaciclib,CCT137690,Belumosudil,Parthenolide
739,P62081,RPS7,0.0,0.0,0.0,0.038426726592681155,0.0,0.0,0.0,0.018306785165213425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Q6UWE0,LRSAM1,0.0,0.0,0.02947306132020475,0.0,0.006943153236769945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Q6XQN6,NAPRT,0.0,0.0,0.031019533920693978,0.0,0.0,0.0,0.0,0.0,0.0031756779229364955,0.0,0.0,0.0,0.0,0.0,0.0
742,Q5ST30,VARS2,0.0,0.00030528137099644637,0.05263801620953321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,P52597,HNRNPF,0.0,0.0,0.0,0.0,0.017535047984704517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021009778000483544,0.0
744,Q8IZ83,ALDH16A1,0.0,0.01077310081692923,0.03215870618502027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,P13929,ENO3,0.0,0.0,0.01320211960440179,0.028933015678979948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,P19338,NCL,0.0,0.0,0.0,0.0,0.08067539465110697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027291758166617455,0.0
747,P68871,HBB,0.0,0.0,0.02744498162275273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122386624766521,0.0,0.0,0.0
748,P17252,PRKCA,0.0,0.0,0.0,0.0,0.012433460576957656,0.0,0.0,0.0,0.017739539539862584,0.0,0.0,0.0,0.0,0.0,0.0
749,Q6L8Q7,PDE12,0.0,0.0,0.03885512953776144,0.0,0.03985881125931832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,Q9UMS4,PRPF19,0.0,0.0,0.0,0.03119447851490937,0.00858156940534616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,P84085,ARF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1172885968164277,0.0,0.0,0.008250470166403909,0.0,0.0
752,P63241,EIF5A,0.003202173247962516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018338410291258045,0.0,0.0
753,P55809,OXCT1,0.0,0.006285291147056227,0.03587784292955815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,Q96GK7,FAHD2A,0.0,0.0,0.03788510654847068,0.0,0.0,0.0,0.0,0.0,0.0,0.01986402290737238,0.0,0.0,0.0,0.0,0.0
755,Q14558,PRPSAP1,0.0,0.0,0.0,0.002716154642251195,0.0,0.0,0.0,0.027961207133872353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,Q8NFH3,NUP43,0.0,0.0,0.04480762611887752,0.0,0.00013960100299809097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Q6IA86,ELP2,0.0,0.0,0.0,0.0,0.0,7.032433681966599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02897751189958653,0.0
758,P25788,PSMA3,0.0,0.0,0.0,0.0,0.0,0.0,0.02350836929038214,0.0,0.0,0.00019881986453395943,0.0,0.0,0.0,0.0,0.0
759,Q86Y56,DNAAF5,0.04198575365067404,0.002614443806063238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,P49590,HARS2,0.0,0.0,0.03691980541289948,0.0,0.020583546887513644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,P51148,RAB5C,0.0,0.008424566835609711,0.05039831089822573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,P35219,CA8,0.0,0.0,0.0076775352898330596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009651928759172451,0.0
763,P49773,HINT1,0.0,0.0,0.0,0.09382282783056997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007373351497479743,0.0
764,Q9BWH6,RPAP1,0.0,0.0,0.0,0.0,0.0,0.00827435688767242,0.0,0.0,0.0,0.015862436781478032,0.0,0.0,0.0,0.0,0.0
765,O95684,CEP43,0.0,0.0,0.0,0.03216321515246479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009816359985535327
766,P11310,ACADM,0.0,0.0,0.0,0.0,0.03805851910689786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17121845156275023,0.0
767,Q7Z4H3,HDDC2,0.0,0.0,0.016235108464735585,0.0,0.0,0.0,0.0,0.0,0.0,0.022618392964838443,0.0,0.0,0.0,0.0,0.0
768,Q99614,TTC1,0.0,0.012229087685192194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009677067631213898,0.0,0.0,0.0
769,Q14738,PPP2R5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029021174566091885,0.027389807087344682,0.0,0.0,0.0
770,P42574,CASP3,0.0,0.0,0.028599211893523383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014859779387148834,0.0,0.0,0.0,0.0
771,O95544,NADK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018930984595336216,0.0,0.0,0.0,0.0,0.0007265179215639747
772,Q12904,AIMP1,0.10563058951911167,0.0,0.0,0.14357308673711724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,Q92769,HDAC2,0.0,0.4272548979988216,0.0,0.0,0.0,0.19537083324353244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,Q15691,MAPRE1,0.03228240793772098,0.0,0.0,0.059147657353980435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,P82970,HMGN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05584306887871328,0.0,0.0,0.0,0.0,0.02436118510302577
776,P04818,TYMS,0.0,0.0,1.2657098714504047,0.0,0.0,0.0014772847846175191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,P57737,CORO7,0.0,0.0,0.0,0.13155748214078858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002353974486366095,0.0
778,O15372,EIF3H,0.0,0.0,0.0,0.13571112655658127,0.0,0.003774572194643555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,P62979,RPS27A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13878195378129862,0.0,0.0,0.07499633765424518,0.0,0.0,0.0
780,O96019,ACTL6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004007884124371617,0.0,0.0,0.0,0.005249088731599197
781,Q96EE3,SEH1L,0.0,0.017924646512771265,0.0,0.0,0.008252660929711664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,Q9UBL3,ASH2L,0.0,0.0,0.0,0.07139062593632235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011094230517393392,0.0
783,Q9BZE9,ASPSCR1,0.0,0.0,0.08778818445996625,0.018568234025910672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,Q9GZS3,WDR61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022845956231970797,0.0,0.0,0.04097822766839767,0.0,0.0
785,Q13596,SNX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003311110095897632,0.0,0.058156123873281965,0.0
786,Q9Y5X3,SNX5,0.011718272044821627,0.0,0.0,0.021385040057014477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,P46108,CRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0058855038289822885,0.0,0.0,0.06380432450365774,0.0,0.0,0.0,0.0,0.0
788,P36507,MAP2K2,0.0,0.0,0.0,0.0,0.05730435873367247,0.0,0.0,0.0,0.0,0.0,0.824882048104177,0.0,0.0,0.0,0.0
789,P25789,PSMA4,0.0,0.0,0.0,0.024525059516987403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019649616861129638,0.0,0.0
790,Q9Y3Z3,SAMHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004569321090564932,0.015696308648308274,0.0,0.0,0.0
791,Q9H773,DCTPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.006326567454390093,0.0,0.015931712733546266,0.0,0.0,0.0,0.0,0.0,0.0
792,Q9NT62,ATG3,0.0,0.0,0.0,0.0,0.01800746846048929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017623254899197867
793,P31751,AKT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012154129117245673,0.0021422764707984005,0.0,0.0,0.0,0.0,0.0
794,P07602,PSAP,0.0,0.0,0.0,0.0,0.0,0.10830224655347351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023550597690731322
795,P50336,PPOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003233111354403989,0.0,0.0,0.0,0.0,0.1408974138702648,0.0
796,O15382,BCAT2,0.0,0.0,0.04418064708043638,0.0,0.012888511099444808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,Q86YZ3,HRNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033420979525510375,0.17108925128138144,0.0,0.0,0.0,0.0,0.0,0.0
798,Q9NTX5,ECHDC1,0.0,0.036706389298381326,0.013358566699533912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,P02794,FTH1,0.0,0.0,0.0,0.0,0.0,0.0,0.028448580050583712,0.002717968529462685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,P49721,PSMB2,0.0,0.0,0.0,0.0,0.006660930772485365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003396258081932669,0.0
801,P16083,NQO2,0.0,0.0,0.020050473537918168,0.0,0.016106767284015833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,Q8IWV8,UBR2,0.0,0.0,0.0,0.00494210804180187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024236143725680344,0.0
803,P18754,RCC1,0.053764079193922246,0.0,0.0,0.02603162683509175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,Q9Y5P4,CERT1,0.0,0.10875776488744335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018052844997124687,0.0,0.0,0.0
805,Q9H4A3,WNK1,0.0,0.05608301776884381,0.0,0.0,0.017091061052256114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,P58546,MTPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00522370437382458,0.0,0.0,0.0,0.0,0.0,0.0,0.07076676517185111
807,Q1KMD3,HNRNPUL2,0.0,0.0,0.0,0.0677892285061066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01893334898087918,0.0
808,Q8WUI4,HDAC7,0.0,0.13293261517694946,0.0,0.0,0.0,0.051095397377981834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,P18085,ARF4,0.0,0.0,0.0,0.0,0.0,0.0,0.09866403476533171,0.0,0.0,0.005883062584452594,0.0,0.0,0.0,0.0,0.0
810,Q9NNW7,TXNRD2,0.0,0.0,0.0,0.03998180093002142,0.0,0.0,0.0,0.0,0.0,0.0,0.016850556555543673,0.0,0.0,0.0,0.0
811,O75347,TBCA,0.0,0.0,0.0,0.0,0.0,0.0,0.04273929756816243,0.0,0.0,0.0,0.0,0.05517626140966944,0.0,0.0,0.0
812,Q9P2T1,GMPR2,0.0,0.0,0.023633793025373225,0.0,0.0104026196034201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,Q9H3U1,UNC45A,0.0,0.0,0.0,0.061002255715610146,0.0,0.0,0.0,0.0046707033774640045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,Q13428,TCOF1,0.0,0.0029025473060641793,0.0,0.0,0.06698484515108637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,Q99615,DNAJC7,0.0,0.0,0.0,0.0,0.06703980402000577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857970441532493,0.0
816,P51692,STAT5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026578889952252986,0.02328921460629895,0.0,0.0,0.0
817,B5ME19,EIF3CL,0.00019546399010458848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025255201430148658,0.0
818,Q92696,RABGGTA,0.0,0.0,0.006169796750311568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027175835778674974,0.0,0.0,0.0
819,Q7Z2W4,ZC3HAV1,0.0,0.0,0.0,0.0,0.06606001547659503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023584643249007116,0.0
820,P61758,VBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0005206632209271145,0.0,0.0,0.0,0.0,0.0021210181054737466,0.0,0.0,0.0
821,Q9Y696,CLIC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036213708425769715,0.0,0.0,0.0,0.0,0.005976091729648277
822,Q14149,MORC3,0.0035966738375480672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170061238231743,0.0
823,Q99733,NAP1L4,0.0,0.011860949831510679,0.0,0.0,0.0060443758937294735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,P04424,ASL,0.0,0.0,0.06763290912222378,0.0,0.0,0.0,0.002324603548549688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,Q96Q11,TRNT1,0.0,0.0,0.030747649707662937,0.0,0.0,0.0,0.0,0.0,0.01388755303992541,0.0,0.0,0.0,0.0,0.0,0.0
826,P61106,RAB14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025302326724851578,0.0,0.0,0.0,0.0,0.006241768464246184
827,Q15274,QPRT,0.0,0.0,0.030082611170547592,0.0,0.025330544173745285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,Q8TD19,NEK9,0.04175377130011504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21584712299423467,0.0,0.0
829,Q8TC07,TBC1D15,0.02540363364050661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7265305311665626e-05,0.0
830,Q13464,ROCK1,0.0,0.0,0.0,0.0,0.0,0.004228639512616372,0.0,0.0,0.0,0.0,0.0,0.026871529721306863,0.0,0.0,0.0
831,Q9BRS2,RIOK1,0.0,0.0,0.0,0.020615716779239852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008184203601197485,0.0,0.0,0.0
832,O75832,PSMD10,0.028352172434691132,0.0,0.0,0.10968984605996998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,Q9NVS9,PNPO,0.0,0.0,0.05006173643735558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009792952877831834,0.0
834,P30419,NMT1,0.0,0.0,0.0,0.0,0.0,0.08861194317773093,0.0,0.023571827341467247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,Q66K74,MAP1S,0.0,0.004776184432077321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04517959104157636,0.0
836,P54725,RAD23A,0.0,0.0,0.0,0.0,0.0,0.05483200456171224,0.0,0.0,0.0,0.03267450545149221,0.0,0.0,0.0,0.0,0.0
837,P34949,MPI,0.0,0.0,0.0,0.0,0.0,0.029927326314227704,0.0,0.0,0.0,0.0,0.0,0.0,0.17721396170488807,0.0,0.0
838,Q13045,FLII,0.0,0.0,0.0,0.003250636807256903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07322596974335867,0.0
839,O76003,GLRX3,0.004733548187340954,0.0,0.0,0.03774370081177104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,Q12840,KIF5A,0.0,0.0011880378017114501,0.05935961705064431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,P13861,PRKAR2A,0.0,0.042499333774685864,0.005151823087071352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,O00193,SMAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0802425565852746,0.0,0.0,0.0,0.0,0.061775874906420135
843,Q6NVY1,HIBCH,0.0,0.07002189530059935,0.0555022953386923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,Q96RP9,GFM1,0.009453370509984295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005733335032501509,0.0
845,Q53FZ2,ACSM3,0.0,0.0,0.0,0.0,0.007621559014708737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018083291985117274,0.0
846,P61586,RHOA,0.0,0.0,0.0,0.0,0.0,0.00540934892228995,0.047600706438069434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,P40222,TXLNA,0.0,0.0,0.0,0.03822469774538885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014540248339787697,0.0,0.0,0.0
848,Q9Y315,DERA,0.0,0.0,0.005559382518617821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032189239314288276,0.0,0.0,0.0,0.0
849,Q96TA1,NIBAN2,0.0,0.0,0.0,0.08150825598114908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03974777709793552,0.0
850,Q99714,HSD17B10,0.0,0.0,0.0,0.0,0.07292081148855233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06945569018422008,0.0
851,Q15751,HERC1,0.0,0.00012607880200316002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016126344432857438,0.0
852,Q9Y6Y0,IVNS1ABP,0.0,0.0,0.0,0.0,0.09247276971264991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11467396264184729,0.0
853,O43684,BUB3,0.0,0.0,0.0,0.0,0.05288137438031949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013886010403596386,0.0
854,Q7Z2T5,TRMT1L,0.0,0.0,0.0,0.012771935335215617,0.0,0.0,0.0,0.0,0.0,0.0,0.02405934193065743,0.0,0.0,0.0,0.0
855,Q9UK59,DBR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020136865296191783,0.0,0.021179567234480758,0.0,0.0
856,O43765,SGTA,0.0,0.0,0.028761190290442225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024477953265645953,0.0,0.0,0.0
857,O75223,GGCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035516158396713474,0.0,0.0,0.0,0.0,0.09676604067932035
858,O75608,LYPLA1,0.0,0.0,0.043814600762393824,0.0,0.0,0.0,0.0,0.0,0.004675772280194453,0.0,0.0,0.0,0.0,0.0,0.0
859,Q96CN7,ISOC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0021680763288141752,0.0,0.02254275154040609,0.0,0.0,0.0,0.0,0.0,0.0
860,P53004,BLVRA,0.0,0.0,0.0,0.0,0.0,0.023181138502792697,0.0,0.0,0.0,0.0,0.0,0.007236697445614726,0.0,0.0,0.0
861,Q9H0W9,C11orf54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07128007526878728,0.0,0.0,0.0,0.0,0.026117834123293236
862,O95456,PSMG1,0.0,0.0,0.0,0.0,0.0,0.0,0.004825687602842234,0.0,0.013961463978588638,0.0,0.0,0.0,0.0,0.0,0.0
863,P57081,WDR4,0.0,0.0,0.0,0.0,0.0,0.010764257827674584,0.0,0.0,0.0,0.013306986710905144,0.0,0.0,0.0,0.0,0.0
864,O00764,PDXK,0.0,0.016703933118964787,0.0,0.0,0.01864002733879999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,P14550,AKR1A1,0.010013003146048197,0.0,0.0,0.0,0.0,0.0,0.0,0.02676980675614932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,O95433,AHSA1,0.0,0.00217504005653553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329013682126606,0.0,0.0,0.0
867,A0A1B0GUS4,UBE2L5,0.0,0.05237486100360557,0.03342057842163999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,P62241,RPS8,0.0,0.0,0.0,0.12595729738683087,0.0,0.02259512415472629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,P49792,RANBP2,0.0,0.0,0.0,0.053489675164477356,0.0,0.0,0.0,0.0,0.0,0.0,0.08147363071622651,0.0,0.0,0.0,0.0
870,O43815,STRN,0.0,0.0,0.0,0.021038867726691453,0.007246375933479434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,Q9UKX7,NUP50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012332776616542033,0.0,0.0,0.0,0.0,0.01650385865150417
872,Q00169,PITPNA,0.0,0.0,0.0,0.0,0.0,0.0,0.05206232328442714,0.0,0.0,0.025733832489309376,0.0,0.0,0.0,0.0,0.0
873,P30043,BLVRB,0.0,0.0,0.0,0.0,0.05963419012676455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08306810357830355,0.0
874,P61086,UBE2K,0.0,0.0,0.0,0.0,0.0,0.0,0.02040899874948187,0.0,0.0,0.013313219571832742,0.0,0.0,0.0,0.0,0.0
875,P82650,MRPS22,0.0,0.0,0.0,0.07176504253850499,0.0,0.0,0.0,0.0,0.0,0.0,0.0157932068491572,0.0,0.0,0.0,0.0
876,O43447,PPIH,0.0,0.0,0.038409084794562905,0.005697823398507416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,Q7Z6M1,RABEPK,0.0,0.0,0.00584558223632076,0.0,0.016451150005607432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,Q9BY32,ITPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04453666085723513,0.0,0.0,0.0,0.0,0.05011053463766197
879,O15144,ARPC2,0.0,0.0,0.0,0.0,0.0,0.01616429539779946,0.03060606478661203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,O43149,ZZEF1,0.0,0.04381020573744802,0.022980919778062527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,P23368,ME2,0.0,0.0,0.07700764134377212,0.0,0.0,0.0,0.0,0.0,0.03228558157397768,0.0,0.0,0.0,0.0,0.0,0.0
882,Q15291,RBBP5,0.0,0.0,0.0,0.0,0.03433965374171109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03465735278152492,0.0
883,Q7L266,ASRGL1,0.0,0.0,0.04842399054697054,0.0,0.04621767301650727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,Q96GX9,APIP,0.0,0.016158933377929736,0.02308174972377293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,Q8NCW5,NAXE,0.0,0.0,0.04339644708773639,0.0,0.0,0.0,0.0,0.0,0.02681577711017613,0.0,0.0,0.0,0.0,0.0,0.0
886,P26358,DNMT1,0.0,0.0,0.0,0.0,0.020074289858450133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015704445114519423,0.0
887,P62753,RPS6,0.0,0.0,0.0,0.0045418664286245875,0.0,0.07285657766056171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,Q9UBW8,COPS7A,0.0,0.0,0.000350145659879314,0.0,0.014459563825377157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,P05165,PCCA,0.0,0.0,0.07502898260560542,0.0,0.0,0.0,0.0,0.0,0.04189007249169077,0.0,0.0,0.0,0.0,0.0,0.0
890,P05388,RPLP0,0.020089428014697933,0.0,0.0,0.0,0.0,0.08218308056011027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,O94888,UBXN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028214106341802735,0.0,0.0,0.0,0.0,0.0198223334949423
892,P49903,SEPHS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02982940189035749,0.0,0.0,0.0,0.0,0.003544736990131747
893,P62140,PPP1CB,0.0,0.0,0.024436051415403164,0.0,0.0,0.0,0.0,0.0,0.0028345579376365445,0.0,0.0,0.0,0.0,0.0,0.0
894,Q15019,SEPTIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017061268559537448,0.0,0.0,0.0,0.0,0.03007206953332517,0.0
895,P15927,RPA2,0.0,0.0037914903086870566,0.0,0.0,0.0,0.0,0.0,0.0,0.020092147683577064,0.0,0.0,0.0,0.0,0.0,0.0
896,Q04323,UBXN1,0.0,0.0,0.026767933190056114,0.0,0.04077132554147357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,P20042,EIF2S2,0.0,0.0,0.0,0.0,0.0,0.011632981416942387,0.0,0.0,0.0,0.0,0.022894438768789892,0.0,0.0,0.0,0.0
898,Q15018,ABRAXAS2,0.0,0.0,0.03102406924936968,0.02274395432954096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,O00273,DFFA,0.0,0.0,0.025006574237208232,0.0,0.0,0.0,0.0,0.0,1.3656061671890596e-05,0.0,0.0,0.0,0.0,0.0,0.0
900,P12829,MYL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009933123131910866,0.0,0.0,0.11416092509715746
901,O43252,PAPSS1,0.0,0.0,0.0,0.0,0.049881587747273096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015977605430322395,0.0
902,Q9Y697,NFS1,0.0031255986696766,0.0,0.0,0.040753006752400824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,Q16181,SEPTIN7,0.0,0.0,0.0,0.015539049142469234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012445640961012805,0.0,0.0,0.0
904,P41227,NAA10,0.0,0.0,0.1862630778307955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08903215334756051,0.0
