,Accession,Gene Symbol,Palbociclib,Panobinostat,Raltitrexed,Methotrexate,Vemurafenib,Fimepinostat,Olaparib,Bafetinib,SCIO-469,OTS964,SL-327,Abemaciclib,CCT137690,Belumosudil,Parthenolide
12,P78371,CCT2,1.1801490304872115,0.9957857083305213,1.009676281150389,1.1721385852286483,1.0042321270874075,1.146111426651249,1.1805834953147945,1.1953892420172745,1.0042321270874075,1.1801490304872115,1.1399316170464084,1.146111426651249,1.1805834953147945,1.0326051204152786,1.1805834953147945
13,P18206,VCL,1.0018837516699302,1.0986949011111273,1.1194315536752113,0.9981197901784611,1.0641350334509363,1.0276165770146954,1.0509943784859976,1.0429207717870266,1.0641350334509363,1.0429207717870266,1.0641350334509363,1.0609904363376759,1.037487739536518,1.0149268765064712,1.0509943784859976
14,P13639,EEF2,1.1610971380642132,0.9832145185988409,1.0846001371128797,1.0888062788680806,1.0470069365490988,1.120852483751822,1.1954658950657733,1.1736284349668311,1.0470069365490988,1.179939668346851,1.120852483751822,1.0888062788680806,1.1736284349668311,1.0170720438761214,1.179939668346851
15,P04406,GAPDH,1.0679205749069505,1.035516753208948,1.082948724009325,1.0211468206163714,1.0735290092878484,1.058631578172575,1.1494577319536328,1.1386720839563795,1.0735290092878484,1.1528252924067544,1.0735290092878484,1.0211468206163714,1.1386720839563795,0.979291106636745,1.1494577319536328
16,P35580,MYH10,0.980681981395899,1.019869889276636,1.0196985556689884,1.160049114643919,1.0313816724828746,1.160049114643919,1.212610400241265,1.0313816724828746,1.1302313558226702,0.980681981395899,1.130041481979246,1.212610400241265,1.0312084049468229,1.160049114643919,1.3442290293395374
17,P38646,HSPA9,1.1590859859897493,1.0385305197619252,1.0508773609864488,1.1454677930722121,1.0208307296273873,1.125945459200023,1.1780085966297345,1.1764922814724907,1.0208307296273873,1.2112171517263974,1.1454677930722121,1.1454677930722121,1.1764922814724907,0.979594335257726,1.1780085966297345
18,Q9UM54,MYO6,1.0656116307356767,1.0712608002684338,1.0656116307356767,0.9731981211465901,1.027540002668555,1.091749853200235,1.1109439224897242,1.0686331865627983,1.091749853200235,1.1198515225232784,1.0712608002684338,1.0712608002684338,1.0430484137492173,1.0497677418001845,1.0874208414159765
19,Q99832,CCT7,1.0523015941794178,1.0284638009640152,1.0395078427900213,1.0145571531352864,1.0395078427900213,1.0115710824670407,1.0682713706836457,1.0472809274951678,1.0395078427900213,1.0523015941794178,1.0008238491275028,0.9991768290411733,1.0523015941794178,1.0395078427900213,1.0472809274951678
20,P60709,ACTB,1.0768873036670388,1.0183208036742188,1.0858613523332894,0.9901922050186865,1.021459221634288,1.0130174212646188,1.112942270235592,1.137386318998642,1.021459221634288,1.1031586702024272,1.021459221634288,0.9901922050186865,1.112942270235592,1.0099049406080998,1.112942270235592
21,Q9Y490,TLN1,1.2413990403408093,1.2413990403408093,1.0325819301965182,1.2441465887911354,1.2485086760215498,1.0476606991757065,1.1985032942256162,1.2441465887911354,1.2485086760215498,1.0325819301965182,1.2305391426515826,1.0056996986147688,1.2305391426515826,1.3048475818741114,0.9943326038353005
22,P48643,CCT5,1.1882338650238267,0.9906837233324063,1.0111683676538408,1.1728150048671266,1.0094038858701102,1.1589506704815746,1.1881222412092143,1.1975084907967806,1.0094038858701102,1.1882338650238267,1.156928309605065,1.1589506704815746,1.1882338650238267,1.0232648068952284,1.1881222412092143
23,P26038,MSN,1.097189817877912,0.9890847615830604,1.0396552520606344,1.0669864540167846,1.0262982492031334,1.083093637914824,1.1178326426855172,1.135936901486924,1.0262982492031334,1.135936901486924,1.083093637914824,1.0669864540167846,1.1178326426855172,1.0110356956662334,1.1468590033777901
24,P49368,CCT3,1.0738278425331862,0.9759663711961986,1.0302306156092695,1.041308072356363,1.0303307700474131,1.0303307700474131,1.083592318112997,1.0686238179272438,1.0303307700474131,1.0738278425331862,1.024725077695434,1.024625468164794,1.0738278425331862,1.0470044809095624,1.0686238179272438
25,P34932,HSPA4,1.0064763660223692,1.0114901652399961,1.0173754939919557,1.0265390760785178,1.0436465997826183,1.0265390760785178,1.0017698056205038,1.032727436651323,1.0387662211409512,1.0064763660223692,1.0114901652399961,1.0173754939919557,0.9982333210578177,1.0217386969245266,1.0126179662690005
26,P0DMV9,HSPA1B,1.1226474949385497,1.0058663487002464,1.0116009433589375,1.1226474949385497,0.9941678646394456,1.1226474949385497,1.1118687444751776,1.1427328980010836,0.9941678646394456,1.1309881947018734,1.088486269925005,1.1226474949385497,1.1118687444751776,1.0274740115153034,1.1309881947018734
27,O00410,IPO5,1.096658959602608,1.0274442681343559,1.0815754724308968,1.0200524305379755,1.0060225923501147,1.0644439943969082,1.1003184086319118,1.0644439943969082,1.0498035930269978,1.1230317452280898,1.0644439943969082,1.0417728497572556,1.096658959602608,0.9940134621270823,1.1003184086319118
28,Q5T4S7,UBR4,1.1633668441715865,1.1903423653787006,1.0299635866605443,1.1903423653787006,1.216365028917421,1.0961483016006919,1.149520254256198,1.1588739393427694,1.216365028917421,0.982603221237081,1.1903423653787006,1.053845825280041,1.1588739393427694,1.216365028917421,1.0177047849904428
29,P49321,NASP,1.2047387087125583,1.055340795113217,1.0501555054792735,1.1563352683721868,0.992100067570421,1.2024831981247825,1.2504959681603702,1.2024831981247825,1.0481894054077066,1.2504959681603702,1.2047387087125583,1.210687274525244,1.2047387087125583,1.007962838314209,1.251280360881694
